,directorio,secuencia_p,HHincome,fex,hhsize
238957,7587739,1,4020000.0,630.1207275390625,8
240388,7589620,1,7220000.0,247.9253387451172,8
240867,7590247,1,4141666.5,2130.2841796875,8
242044,7591506,1,5501667.0,277.1408386230469,8
242768,7592324,1,7200000.0,462.1938781738281,8
246592,7596945,1,4644772.5,678.5154418945312,8
247472,7598022,1,4401666.5,39.69255065917969,8
247608,7598190,1,2475000.0,143.02944946289062,8
247708,7598323,1,3560000.0,103.03665161132812,8
248280,7599048,1,9283333.0,239.13893127441406,8
248403,7599204,1,4539166.5,93.34355926513672,8
249161,7600172,1,5398000.0,74.36278533935547,8
250011,7601211,1,6123166.5,439.7531433105469,8
252006,7603463,1,8372000.0,326.4172668457031,8
252700,7604711,1,2170000.0,1145.9796142578125,8
253436,7605608,1,6000606.0,96.28244018554688,8
253803,7606083,1,6359167.0,67.61780548095703,8
254134,7606557,1,7348933.5,75.84813690185547,8
256640,7609708,1,1980000.0,146.4052276611328,8
258340,7611552,1,1352000.0,536.9718017578125,8
258444,7611673,1,5304000.0,945.0226440429688,8
259146,7612491,1,4640000.0,408.11444091796875,8
259703,7613177,1,9565878.0,116.54061889648438,8
259951,7613529,1,1996666.625,122.60134887695312,8
263741,7620384,1,3600000.0,3920.6728515625,8
263858,7620505,1,5741666.5,682.3584594726562,8
266059,7623007,1,2120000.0,1060.3646240234375,8
266988,7624166,1,4240000.0,75.13088989257812,8
267853,7625257,1,6808333.5,245.590087890625,8
