,directorio,secuencia_p,HHincome,fex,hhsize
38882,7354679,1,2380000.0,1367.651382446289,7
38904,7354703,1,4840000.0,578.5470733642578,7
38938,7354742,1,1900000.0,320.9697494506836,7
39968,7356054,1,2200000.0,25.95132327079773,7
40555,7356827,1,720000.0,162.187837600708,7
41415,7357874,1,1840000.0,51.2848687171936,7
41499,7357978,1,6278933.5,112.8960952758789,7
41597,7358081,1,4350000.0,154.4716396331787,7
42395,7358981,1,3646666.75,1204.5726165771484,7
42549,7359155,1,4781666.5,132.95238876342773,7
43074,7359704,1,5400000.0,102.97032070159912,7
43209,7359836,1,1200000.0,10.61544406414032,7
43382,7360023,1,4205000.0,409.2498207092285,7
43390,7360031,1,8025000.0,300.6314468383789,7
43415,7360056,1,5260833.5,445.7933807373047,7
43510,7360163,1,2234166.75,203.4504508972168,7
43642,7360306,1,3733333.25,189.35783195495605,7
43982,7360692,1,4558333.0,992.7139892578125,7
44164,7360890,1,2770000.0,729.1022415161133,7
44560,7361313,1,7067273.0,90.53155136108398,7
44714,7361481,1,1083333.375,109.40458679199219,7
45207,7361992,1,7649984.5,164.70477104187012,7
45308,7362096,1,5700000.0,99.59192562103271,7
45755,7362558,1,7350000.0,985.2429504394531,7
45872,7362683,1,3500000.0,774.1671981811523,7
45873,7362684,1,3604333.5,303.47233963012695,7
45910,7362724,1,4647667.0,532.5872497558594,7
46097,7362934,1,7403500.0,267.2499084472656,7
46634,7363557,1,4304545.5,815.0126190185547,7
47173,7364162,1,7186000.0,522.9263610839844,7
47313,7364331,1,4277500.0,251.03434371948242,7
47387,7364412,1,2480000.0,502.7489700317383,7
47724,7364835,1,2233516.75,100.59061336517334,7
47872,7365022,1,5560000.0,74.38191604614258,7
48220,7365441,1,5083333.5,32.29971122741699,7
48326,7365583,1,2600000.0,14.437815427780151,7
48380,7365639,1,6150000.0,16.04201602935791,7
48545,7365840,1,2280000.0,74.10686302185059,7
49486,7367094,1,7116667.0,992.620849609375,7
49639,7367274,1,9220091.0,43.34698677062988,7
50019,7367705,1,3592272.5,162.85944175720215,7
50113,7367800,1,5992500.0,86.06034755706787,7
50414,7368127,1,5250606.0,160.2824935913086,7
51595,7369335,1,2640000.0,565.8869171142578,7
51608,7369352,1,4170833.5,307.9589309692383,7
51684,7369432,1,3850000.0,359.82254791259766,7
53074,7371301,1,3450000.0,75.75515174865723,7
53571,7371917,1,1737500.0,679.9622116088867,7
53631,7371980,1,4564000.0,445.9261474609375,7
53814,7372177,1,3783333.5,68.6433801651001,7
54746,7373147,1,6193333.5,154.44760704040527,7
54969,7373378,1,7520000.0,217.53731536865234,7
55232,7373653,1,8286667.0,116.84012413024902,7
55665,7374083,1,1200000.0,160.85261344909668,7
56337,7374825,1,2109166.75,171.12984466552734,7
56342,7374831,1,2235000.0,488.74597930908203,7
56373,7374865,1,2945000.0,347.10901260375977,7
56550,7375085,1,6800000.0,74.26955699920654,7
56832,7375440,1,4400000.0,75.94114398956299,7
57215,7375920,1,1400000.0,125.98030662536621,7
57570,7376396,1,3200000.0,135.10436058044434,7
58385,7377366,1,6996666.5,724.6460647583008,7
59013,7378042,1,2960000.0,182.60883903503418,7
59572,7378610,1,2451666.5,628.531608581543,7
59706,7378755,1,1650000.0,499.66297149658203,7
60441,7379566,1,4810000.0,1539.1421966552734,7
61134,7380364,1,6050000.0,74.8836898803711,7
61858,7381220,1,4570000.0,63.664634704589844,7
61943,7381320,1,5235000.0,20.713701725006104,7
61988,7381377,1,5730000.0,42.87827110290527,7
62513,7382001,1,3150000.0,75.24245643615723,7
62607,7382119,2,960000.0,216.18860626220703,7
62867,7382423,1,6000000.0,130.10150909423828,7
65135,7385085,1,4000000.0,1078.3755493164062,7
65439,7385414,1,7183333.5,167.92428398132324,7
65809,7385820,1,3570000.0,1187.0934448242188,7
66548,7386604,1,5331666.5,774.1961975097656,7
67172,7387332,2,5957000.0,165.32437133789062,7
67617,7387844,1,5300000.0,273.4900779724121,7
67650,7387876,1,7083333.0,457.6150131225586,7
67713,7387945,1,6601666.5,272.50279235839844,7
67840,7388107,1,9890000.0,127.11736869812012,7
68941,7389518,1,5543333.5,276.71818923950195,7
68953,7389529,1,1800000.0,203.4863796234131,7
69028,7389631,1,6939167.0,191.09915351867676,7
69311,7389996,1,6773333.5,374.5798149108887,7
70089,7390861,1,6143556.5,87.53887271881104,7
71908,7392807,1,7111666.5,624.31591796875,7
71931,7392833,1,1850000.0,188.05060577392578,7
71938,7392841,1,8200000.0,256.58629989624023,7
71992,7392895,1,5394950.0,268.7558174133301,7
72052,7392959,1,2500000.0,1019.7931671142578,7
72313,7393253,1,5760606.0,47.626230239868164,7
72715,7393741,1,3961666.75,36.90871524810791,7
72999,7394084,1,5000000.0,21.21065902709961,7
73033,7394124,1,1900000.0,240.92287063598633,7
73485,7394655,1,3958266.75,92.1707878112793,7
73566,7394775,1,6670451.5,253.12389755249023,7
73831,7395063,1,3737000.0,169.44495964050293,7
73938,7395191,1,2070000.0,56.83500576019287,7
74575,7395953,3,5600000.0,70.48662662506104,7
75032,7396513,1,3400000.0,128.70813941955566,7
75988,7397507,1,8741667.0,220.58057594299316,7
76188,7397713,1,3533333.5,230.13263702392578,7
76220,7397744,1,6650000.0,85.75795078277588,7
76224,7397748,1,1056666.625,121.34036064147949,7
77177,7398776,1,3600000.0,488.9407501220703,7
77191,7398790,1,4840000.0,327.7257652282715,7
77243,7398851,1,4964333.5,1143.637710571289,7
77282,7398895,1,5679333.5,297.9266586303711,7
77391,7399034,1,5953333.5,2755.6853942871094,7
77788,7399560,1,1800000.0,85.05053806304932,7
77886,7399696,1,3900000.0,81.24091148376465,7
78206,7400124,1,3603333.25,69.57209968566895,7
78503,7400547,1,3050000.0,234.31617736816406,7
79018,7401184,1,1300000.0,115.40826225280762,7
79742,7402040,1,5180833.5,72.85408401489258,7
79932,7402246,1,6200000.0,221.53430938720703,7
80377,7402726,1,1500000.0,109.40241050720215,7
80533,7402914,1,4168333.5,1157.6668701171875,7
81688,7404160,1,3442272.5,52.488561153411865,7
81948,7404421,1,5825000.0,52.42340278625488,7
82294,7404785,1,4806667.0,721.682258605957,7
82492,7405012,1,6630000.0,437.21358489990234,7
82691,7405255,2,6463333.5,259.719482421875,7
82696,7405260,1,7323133.5,296.2698516845703,7
82699,7405263,1,5493667.0,266.42978286743164,7
82725,7405292,1,4730000.0,993.9392242431641,7
82854,7405451,1,7658667.0,2241.702362060547,7
83445,7406211,1,4566666.5,123.92330360412598,7
83749,7406637,1,6300000.0,97.86263370513916,7
84095,7407060,1,800000.0,72.65149593353271,7
84100,7407065,1,3643333.5,192.9107437133789,7
84121,7407109,1,1864500.0,199.24403953552246,7
84952,7408200,1,4413000.0,275.1146011352539,7
85855,7409166,1,6080000.0,151.4198341369629,7
86018,7409345,1,2823939.25,366.40785217285156,7
86092,7409420,1,2680000.0,121.18034362792969,7
86245,7409598,1,3150000.0,1099.3303680419922,7
86625,7410022,1,1840000.0,782.4369735717773,7
87277,7410742,1,6964466.5,120.2092399597168,7
87297,7410764,1,8626667.0,188.69887161254883,7
87652,7411137,1,2800000.0,37.035263538360596,7
87973,7411475,1,8771329.0,209.41783714294434,7
88535,7412056,1,4250000.0,64.78263759613037,7
88760,7412321,1,6250000.0,364.21116638183594,7
88925,7412506,1,3758666.75,270.16239166259766,7
89682,7413346,1,1300000.0,1517.22265625,7
90098,7413829,1,6400000.0,427.7225532531738,7
90100,7413832,1,4367272.5,352.6269760131836,7
90113,7413846,1,3995666.5,377.7203941345215,7
90120,7413853,1,2700000.0,183.2219638824463,7
90157,7413894,1,4423333.5,692.7989807128906,7
90392,7414198,1,5273818.0,30.639042377471924,7
90417,7414224,1,7043212.0,97.09182167053223,7
90496,7414346,1,2417933.5,115.10035133361816,7
90820,7414753,1,6379833.0,135.25970458984375,7
90980,7414968,1,1266666.625,15.804972887039185,7
91287,7415370,1,3025000.0,120.96948432922363,7
91576,7415767,1,6200000.0,91.63721084594727,7
91713,7415969,1,1285000.0,62.27015018463135,7
92781,7417244,1,7801666.5,386.4094581604004,7
93916,7418476,1,8658167.0,160.5771198272705,7
95679,7420502,1,6114166.5,262.54998779296875,7
95769,7420598,1,6963333.5,243.2095718383789,7
95819,7420654,1,4793833.5,279.0901527404785,7
95953,7420820,1,1300616.625,1971.0797729492188,7
96091,7420979,1,3983333.5,116.87008476257324,7
96583,7421582,1,2725000.0,67.44297218322754,7
96616,7421624,1,4478333.5,146.5943431854248,7
96779,7421822,1,800000.0,174.83187866210938,7
96828,7421887,1,3960000.0,184.75373458862305,7
97276,7422400,1,3506666.75,21.52777075767517,7
97411,7422574,1,5505000.0,190.4332103729248,7
98332,7423698,1,5515000.0,64.13726902008057,7
98625,7424057,1,1893933.375,239.69678115844727,7
99668,7425279,1,1600000.0,53.48521614074707,7
100028,7425653,1,1096666.625,28.212825298309326,7
100214,7425880,1,2400000.0,28.471002101898193,7
100252,7425922,1,6000000.0,60.063918113708496,7
100352,7426028,1,4566666.5,365.2976264953613,7
101191,7426877,1,6747867.0,195.67935180664062,7
101199,7426887,1,3915333.25,145.80356407165527,7
101578,7427269,1,8600000.0,66.56443405151367,7
101728,7427426,1,5911818.0,418.81564712524414,7
101919,7427648,1,3550000.0,331.9439926147461,7
101921,7427650,1,7450379.0,285.19686126708984,7
101983,7427730,1,5077266.5,960.4842529296875,7
102749,7428723,1,4516666.5,33.8749041557312,7
102755,7428729,1,4766666.5,44.6220326423645,7
102956,7428969,1,3230000.0,45.57316589355469,7
102979,7429003,1,1620000.0,197.00500297546387,7
104109,7430510,1,8201500.0,71.48552799224854,7
104378,7430790,1,4194833.5,39.184481620788574,7
105202,7431699,1,2100000.0,1763.9569549560547,7
105457,7431971,1,6877500.0,99.04669284820557,7
106167,7432714,1,8732102.0,321.52322006225586,7
106338,7432897,1,3056666.75,422.8878631591797,7
106784,7433365,1,9760000.0,615.6997528076172,7
107315,7433961,1,5933333.5,644.5317077636719,7
107458,7434132,1,3100000.0,512.7039642333984,7
107549,7434232,1,1383333.375,325.13280868530273,7
107718,7434443,1,2800000.0,167.14128875732422,7
107748,7434471,1,3000000.0,75.25053405761719,7
108131,7434987,1,1400000.0,92.8734941482544,7
108454,7435428,1,8788333.0,21.411706686019897,7
108846,7435968,1,5868155.5,272.01856231689453,7
108855,7435980,1,5908606.0,374.3142547607422,7
108871,7436005,1,4970404.0,158.55500411987305,7
109130,7436374,1,3546212.0,63.95328617095947,7
110083,7437504,1,6120000.0,151.94664192199707,7
110640,7438094,1,1900000.0,133.54652786254883,7
111203,7438754,1,1750000.0,222.03027534484863,7
111973,7439599,1,2321666.5,1512.9284057617188,7
112639,7440354,1,6158518.0,932.8348083496094,7
112740,7440464,1,2983333.25,112.91302490234375,7
113501,7441383,1,1450000.0,94.31191158294678,7
113567,7441475,1,2481666.75,70.80976486206055,7
114151,7442189,1,2200000.0,174.76000785827637,7
114334,7442411,1,5083333.5,43.716020584106445,7
114475,7442614,1,5400000.0,249.7138328552246,7
114734,7442934,1,3595000.0,119.76704025268555,7
115061,7443310,1,6350000.0,96.38637161254883,7
115072,7443321,1,2746666.5,77.59540748596191,7
115075,7443324,1,3233333.5,96.96266651153564,7
115485,7443810,1,8978333.0,949.9091644287109,7
115875,7444263,1,3623939.5,809.3987655639648,7
116641,7445063,1,4794545.5,74.28501796722412,7
116896,7445319,1,5858333.0,98.09145069122314,7
117809,7446301,1,2680000.0,389.85308837890625,7
117846,7446340,1,1702500.0,295.9887504577637,7
118339,7446868,1,6730000.0,819.7996444702148,7
118341,7446870,1,1670000.0,1568.311996459961,7
118777,7447348,1,916666.6875,757.3410186767578,7
118778,7447349,1,2430000.0,720.1831588745117,7
118884,7447456,1,4491250.0,414.816650390625,7
119651,7448268,1,4150000.0,420.0712432861328,7
119827,7448452,1,9920000.0,111.39149475097656,7
120008,7448633,1,1923333.375,77.02804470062256,7
120411,7449105,1,3931666.75,356.5975341796875,7
120458,7449158,1,2366666.75,360.75645446777344,7
120930,7449687,1,1796666.75,364.493709564209,7
121560,7450399,1,3695000.0,484.4047317504883,7
121728,7450591,1,5207333.5,244.74186325073242,7
121783,7450654,1,1390000.0,191.08736419677734,7
121853,7450745,1,5869333.5,1019.0003051757812,7
121988,7450903,1,3216666.5,185.71255493164062,7
122087,7451030,1,2374333.5,162.60474967956543,7
122143,7451100,1,5839591.0,67.79593753814697,7
122320,7451313,1,1100000.0,34.474854469299316,7
122769,7451878,1,6995000.0,125.49503517150879,7
122966,7452143,1,6206666.5,118.62895011901855,7
123143,7452393,1,3866666.75,415.52505111694336,7
123669,7453067,1,3900000.0,41.11137819290161,7
123836,7453309,1,3355000.0,870.4846496582031,7
124069,7453566,1,2620000.0,134.80184364318848,7
124680,7454204,1,9070833.0,64.77984714508057,7
125623,7455160,1,1650000.0,114.58889770507812,7
125878,7455433,1,4810000.0,57.18490695953369,7
126156,7455725,1,5973333.5,46.85617256164551,7
126583,7456259,1,4531667.0,116.59448432922363,7
126673,7456390,1,2360000.0,69.5748233795166,7
127430,7457385,1,7125000.0,52.94924592971802,7
129611,7459851,1,3888333.25,341.6452827453613,7
129912,7460215,1,4092000.0,74.36077404022217,7
130436,7460877,1,950000.0,63.540833473205566,7
130595,7461072,1,2693333.25,22.06869602203369,7
131219,7461851,1,8462000.0,249.3537712097168,7
131610,7462316,1,3550606.0,60.945133209228516,7
133605,7464542,1,3440000.0,564.2678680419922,7
133655,7464602,1,2250000.0,245.40433502197266,7
133656,7464603,1,5415000.0,299.9090270996094,7
134101,7465087,1,4020606.0,1196.7620239257812,7
134582,7465624,1,7430000.0,108.22646236419678,7
134632,7465682,1,7166667.0,154.48455047607422,7
135041,7466206,1,2190235.75,64.03266716003418,7
135175,7466365,1,1560000.0,75.50067329406738,7
135299,7466522,1,9100000.0,501.8527145385742,7
135527,7466805,1,5650000.0,19.585928916931152,7
135591,7466881,1,6200000.0,188.0831298828125,7
136041,7467436,1,5042272.5,108.07965660095215,7
136098,7467504,1,5000000.0,110.46889686584473,7
136305,7467745,1,2040000.0,145.22712898254395,7
136502,7468006,1,1151666.625,392.5346450805664,7
136754,7468288,1,2280000.0,3824.0943603515625,7
136993,7468569,1,3425000.0,1740.5868072509766,7
137201,7468805,1,5590000.0,165.19593048095703,7
137237,7468843,1,8046666.5,589.5468978881836,7
137255,7468861,1,6713090.5,611.0698471069336,7
137257,7468863,1,4100000.0,376.4452781677246,7
137294,7468904,1,5147916.5,482.3565139770508,7
137521,7469139,1,3245333.25,126.09878730773926,7
137644,7469275,1,3940000.0,16.71013879776001,7
137711,7469350,1,2317500.0,43.74879503250122,7
138405,7470118,1,5576818.0,925.0586090087891,7
138606,7470334,1,3000000.0,38.00801944732666,7
138702,7470466,1,2783333.5,848.8839950561523,7
138737,7470505,1,3440000.0,528.1531295776367,7
138807,7470594,1,1866000.0,227.3423728942871,7
139442,7471297,1,4474500.0,2620.0392456054688,7
140494,7472439,1,4771333.5,288.56113052368164,7
140520,7472464,1,2727500.0,2360.672882080078,7
141742,7473830,1,7181666.5,408.9579849243164,7
141780,7473872,1,4200000.0,209.32186698913574,7
142438,7474785,1,6634484.5,158.4644546508789,7
142966,7475531,1,8052867.0,742.9075241088867,7
142998,7475571,1,1300000.0,51.58832025527954,7
143058,7475647,1,9766667.0,22.73043179512024,7
143723,7476398,1,7800000.0,52.63545036315918,7
143925,7476612,1,6594766.5,84.72111129760742,7
144350,7477065,1,9012934.0,213.87380027770996,7
145639,7478520,1,5370000.0,857.1548385620117,7
145641,7478522,1,5390833.5,275.4479331970215,7
145653,7478536,1,4680000.0,344.2864112854004,7
146684,7479851,1,2050000.0,32.71652317047119,7
146776,7479959,1,5970000.0,319.4136657714844,7
147516,7480914,1,481666.65625,47.027501583099365,7
147529,7480931,1,9333333.0,71.50510787963867,7
147785,7481255,1,4200000.0,128.45192527770996,7
147891,7481397,1,1210000.0,32.23596477508545,7
148046,7481577,1,7793283.0,103.19033908843994,7
148061,7481592,1,4250000.0,429.39794540405273,7
148115,7481647,1,5500000.0,110.21727561950684,7
149224,7482856,1,2973333.25,27.500505924224854,7
149719,7483361,1,5200000.0,93.74830055236816,7
150160,7483800,1,6362500.0,81.43761825561523,7
150258,7483898,1,4870000.0,26.182645320892334,7
150350,7484005,1,3533333.5,115.73158073425293,7
150598,7484283,1,4204166.5,402.3445625305176,7
150688,7484395,1,6237500.0,379.568660736084,7
151016,7484800,1,6600000.0,206.91444206237793,7
151782,7485823,1,1650000.0,29.288928031921387,7
152515,7486839,1,134166.671875,66.79822444915771,7
152620,7486980,1,916666.6875,650.2576599121094,7
152852,7487293,1,6560000.0,8.757593631744385,7
153170,7487676,1,4420000.0,101.05862808227539,7
153213,7487722,1,5497272.5,219.71673774719238,7
153822,7488359,1,2025000.0,21.048060178756714,7
154501,7489107,1,4051666.75,63.69412136077881,7
155187,7489827,1,4385833.5,116.89856338500977,7
156410,7491248,1,3557878.5,79.25560569763184,7
156450,7491295,1,2635000.0,185.41497802734375,7
156625,7491526,1,6000000.0,75.7901725769043,7
156742,7491666,1,4850000.0,154.30088806152344,7
158182,7493591,1,7880000.0,32.43160676956177,7
158311,7493769,1,1690000.0,251.80093002319336,7
158525,7494006,1,2815166.75,357.27872467041016,7
158721,7494200,1,5986666.5,61.761573791503906,7
158811,7494293,1,1200000.0,72.6565294265747,7
158827,7494309,1,1948333.375,144.3649730682373,7
159159,7494661,1,2325000.0,247.33070755004883,7
159831,7495391,1,1790000.0,870.6641464233398,7
160560,7496152,1,3770000.0,50.02883863449097,7
160914,7496537,1,5670000.0,116.58015823364258,7
160923,7496546,1,5981833.5,161.21538543701172,7
161159,7496783,1,2500000.0,123.6353530883789,7
161652,7497329,1,1561666.625,2079.8139038085938,7
161979,7497687,1,3175000.0,883.5612106323242,7
162622,7498376,1,9504605.0,443.10116958618164,7
162753,7498526,1,7707166.5,239.32286071777344,7
163801,7499805,1,2150000.0,20.144170999526978,7
163981,7500037,1,6200000.0,114.90062713623047,7
164429,7500696,1,2686666.75,118.42971992492676,7
164817,7501169,1,2985000.0,46.37149524688721,7
164926,7501303,1,4000000.0,18.943252325057983,7
165111,7501525,1,4566667.0,903.6640472412109,7
165513,7501960,1,3060000.0,536.0989456176758,7
165557,7502006,1,3546666.5,522.4981002807617,7
165947,7502424,1,6645000.0,89.8298864364624,7
166270,7502760,1,5858333.5,118.62617301940918,7
166471,7502966,1,7652866.5,182.7132339477539,7
166860,7503384,1,3287000.0,389.0806007385254,7
166959,7503497,1,7365000.0,325.5122833251953,7
167035,7503582,1,2343333.25,335.1423568725586,7
167171,7503741,1,1200000.0,167.96570014953613,7
167193,7503763,1,6650000.0,152.47435760498047,7
167211,7503781,1,3705000.0,518.332878112793,7
167497,7504103,1,9211200.0,324.9633255004883,7
168093,7504751,1,3193333.25,101.05862808227539,7
168475,7505132,1,3900000.0,54.594961166381836,7
168551,7505213,1,1233333.375,35.357120990753174,7
168736,7505407,1,7397266.5,130.99214363098145,7
169771,7506470,1,4185000.0,728.5442581176758,7
170201,7506953,1,3213333.25,760.278923034668,7
170226,7506979,1,893333.375,912.0971374511719,7
170239,7506993,1,8848000.0,1437.771224975586,7
170418,7507207,1,1080000.0,303.3402404785156,7
170681,7507544,1,7909000.0,57.846177101135254,7
170946,7507906,1,3580000.0,45.07055425643921,7
171025,7508007,1,1540416.625,149.01764297485352,7
171287,7508381,1,9678333.0,27.25338077545166,7
171296,7508392,1,2750000.0,41.12400531768799,7
172148,7509532,1,5571856.0,1378.672622680664,7
172466,7509935,1,700000.0,51.9782657623291,7
172545,7510019,1,6163333.5,47.03566265106201,7
172896,7510449,1,4682379.0,2212.639373779297,7
173027,7510592,1,740000.0,681.4359970092773,7
173053,7510616,1,6860000.0,519.5330123901367,7
173261,7510858,1,2645000.0,1380.8651428222656,7
174096,7511825,1,4140000.0,127.45873832702637,7
174182,7511927,1,2640000.0,50.88156843185425,7
174761,7512612,1,1900000.0,127.60859489440918,7
175347,7513332,1,4716578.5,175.4196891784668,7
175568,7513589,1,5519850.0,303.52248764038086,7
176443,7514586,1,7225000.0,10.735970854759216,7
176510,7514658,1,5400000.0,113.90553092956543,7
177090,7515321,1,6754312.0,268.3666763305664,7
179588,7518056,1,5789166.5,248.1670684814453,7
179596,7518064,1,3840000.0,492.0890197753906,7
179598,7518066,1,3810606.0,297.3407974243164,7
179601,7518069,1,5002083.5,245.71406173706055,7
179772,7518267,1,4400606.0,2252.1803588867188,7
179869,7518396,1,4249212.0,118.83480262756348,7
180179,7518823,1,3260000.0,123.9494457244873,7
180370,7519094,1,5100000.0,27.757416009902954,7
180396,7519130,1,4710000.0,106.69527244567871,7
181123,7520164,1,3221833.5,599.1779861450195,7
182100,7521208,1,1980000.0,32.18137741088867,7
182144,7521290,1,4750000.0,513.2064590454102,7
182148,7521294,1,3901212.0,409.3388214111328,7
182272,7521430,1,5941666.5,326.5197563171387,7
182287,7521448,1,3920000.0,385.16902923583984,7
182792,7522018,1,7200000.0,819.700309753418,7
182862,7522090,1,2640000.0,519.8317108154297,7
183332,7522621,1,4921666.5,615.1112747192383,7
