,directorio,secuencia_p,HHincome,fex,hhsize
1961,7311402,1,2100000.0,33.04851293563843,5
1973,7311417,1,834000.0,31.7051100730896,5
1975,7311418,1,7950000.0,21.659233570098877,5
1978,7311421,1,1913333.375,15.62666654586792,5
1986,7311429,1,2816666.75,38.33038091659546,5
1999,7311444,1,400000.0,11.881743669509888,5
2036,7311495,1,1900000.0,100.96861839294434,5
2038,7311497,1,9000000.0,98.57358932495117,5
2077,7311544,1,2784000.0,114.96912956237793,5
2082,7311548,1,1300000.0,78.02198886871338,5
2170,7311657,1,5356505.5,115.08696556091309,5
2172,7311659,1,5566013.5,98.72457504272461,5
2311,7311827,1,600000.0,137.24753379821777,5
2377,7311910,1,2130000.0,43.10192584991455,5
2405,7311944,1,6459583.0,76.92188739776611,5
2499,7312047,1,930000.0,71.2779712677002,5
2580,7312187,1,1390000.0,147.17845916748047,5
2631,7312248,1,3440000.0,247.68281936645508,5
2704,7312333,1,5800000.0,360.0088882446289,5
2713,7312342,1,3760000.0,113.96767616271973,5
2721,7312353,1,2500000.0,125.38861274719238,5
2734,7312367,1,1540000.0,186.1577033996582,5
2775,7312415,1,3270000.0,61.68957710266113,5
2807,7312458,1,2365760.75,70.73991775512695,5
2855,7312516,1,2401010.75,53.141841888427734,5
2858,7312520,1,3540000.0,63.98460388183594,5
2933,7312618,1,4400000.0,298.2038116455078,5
3106,7312816,1,5655333.5,105.47977447509766,5
3135,7312856,1,5400890.5,51.899991035461426,5
3203,7312947,1,2239045.5,145.20380020141602,5
3252,7312985,1,4400000.0,169.40942764282227,5
3263,7312995,1,2173333.25,154.99695777893066,5
3278,7313008,1,3720000.0,140.14469146728516,5
3280,7313010,1,8367712.0,136.85052871704102,5
3281,7313011,1,4245416.5,142.13207244873047,5
3291,7313021,1,6943666.5,127.80856132507324,5
3319,7313049,1,6512667.0,360.0545120239258,5
3324,7313054,1,7100000.0,155.7077121734619,5
3361,7313092,1,7440000.0,134.08010482788086,5
3399,7313143,1,2868757.5,128.60526084899902,5
3403,7313156,1,2200505.5,123.51916313171387,5
3410,7313164,1,2530000.0,28.261280059814453,5
3447,7313204,1,1430000.0,51.808953285217285,5
3450,7313217,1,7691667.0,54.824814796447754,5
3489,7313263,1,1325000.0,46.90380096435547,5
3505,7313279,1,5800000.0,60.99069595336914,5
3520,7313296,1,960000.0,31.990911960601807,5
3638,7313444,1,3525000.0,57.125205993652344,5
3711,7313551,1,2362422.0,374.0292739868164,5
3737,7313580,1,5706677.5,398.0003356933594,5
3741,7313585,1,5991672.0,397.47669219970703,5
3747,7313592,1,5621694.0,382.22293853759766,5
3790,7313649,1,3450000.0,184.7205924987793,5
3796,7313656,1,7402849.5,505.86570739746094,5
3805,7313664,1,5965505.5,275.2005195617676,5
3840,7313711,1,1766666.625,522.8326034545898,5
3873,7313756,1,9133839.0,371.24637603759766,5
3934,7313830,1,6048261.0,424.2247772216797,5
3945,7313844,1,1899333.25,22.757723331451416,5
4024,7313928,1,5183333.0,133.27259063720703,5
4076,7313996,1,6745505.5,15.211750268936157,5
4118,7314037,1,2275666.5,30.35202980041504,5
4185,7314121,1,2137000.0,15.309239625930786,5
4213,7314151,1,3637000.0,129.93450164794922,5
4236,7314186,1,3330333.5,34.25990104675293,5
4238,7314189,1,800000.0,27.25860834121704,5
4339,7314319,1,250000.0,51.29401683807373,5
4380,7314364,1,3725000.0,353.52760314941406,5
4450,7314436,1,125000.0,87.27532386779785,5
4485,7314471,1,3408838.5,88.2718276977539,5
4593,7314603,1,2042500.0,55.08195877075195,5
4736,7314773,1,3600000.0,130.21106719970703,5
4782,7314838,1,800000.0,98.23723793029785,5
4794,7314852,1,1350000.0,116.47732734680176,5
4804,7314862,1,5800000.0,170.16714096069336,5
4818,7314877,1,1420000.0,57.595319747924805,5
4827,7314888,1,5672000.0,80.03291130065918,5
4893,7314973,1,6283333.0,25.981252193450928,5
4919,7315001,1,5840000.0,15.51615834236145,5
4978,7315067,1,3212500.0,24.188735485076904,5
5029,7315116,1,3775000.0,28.606908321380615,5
5144,7315232,1,4320000.0,103.14655303955078,5
5174,7315263,1,2642677.5,58.702330589294434,5
5205,7315294,1,1333005.375,259.16229248046875,5
5236,7315325,1,2000000.0,55.860280990600586,5
5275,7315367,1,2800000.0,25.961918830871582,5
5279,7315372,1,2048333.375,18.45656991004944,5
5280,7315373,1,3100000.0,34.75571632385254,5
5325,7315421,1,5680000.0,459.40189361572266,5
5335,7315434,1,1550000.0,72.8214979171753,5
5404,7315512,1,4655233.5,397.90355682373047,5
5421,7315530,1,3198422.0,455.3377151489258,5
5441,7315554,1,3383000.0,1236.249008178711,5
5541,7315666,1,5885505.5,328.96968841552734,5
5542,7315667,1,2568333.25,227.46196746826172,5
5566,7315690,1,1300000.0,498.97205352783203,5
5610,7315738,1,4770000.0,162.25740432739258,5
5653,7315784,1,3110344.0,154.74637031555176,5
5674,7315806,1,2000000.0,153.18424224853516,5
5687,7315818,1,3890000.0,104.04105186462402,5
5879,7316012,1,4350666.5,69.24070835113525,5
5910,7316041,1,3700000.0,48.61429214477539,5
5961,7316099,1,2334583.25,168.50744247436523,5
6000,7316143,1,3050000.0,17.674949169158936,5
6026,7316170,1,3783333.25,17.774338722229004,5
6039,7316186,1,2491666.75,43.378939628601074,5
6043,7316190,1,2600000.0,35.18263339996338,5
6063,7316210,1,1400000.0,69.29657459259033,5
6064,7316211,1,1400000.0,66.58246040344238,5
6067,7316214,1,3746500.0,78.07539463043213,5
6104,7316256,1,3600000.0,169.48938369750977,5
6169,7316322,1,4295000.0,173.2050895690918,5
6260,7316416,1,5590000.0,359.57523345947266,5
6305,7316462,1,5070000.0,146.66653633117676,5
6345,7316503,1,400000.0,172.92377471923828,5
6430,7316593,1,1633666.625,105.51332473754883,5
6466,7316630,1,2000000.0,533.1433486938477,5
6527,7316690,1,1493666.625,128.60526084899902,5
6529,7316692,1,5083333.5,137.4865436553955,5
6554,7316717,1,2426215.75,926.1154174804688,5
6660,7316830,1,3811172.0,407.63389587402344,5
6667,7316837,1,6140000.0,178.82890701293945,5
6718,7316888,1,4400000.0,42.94363975524902,5
6719,7316889,1,4517000.0,180.3632926940918,5
6762,7316932,1,3600000.0,11.591213941574097,5
6851,7317022,1,1720000.0,374.6711730957031,5
6853,7317024,1,3342505.5,386.5969467163086,5
6863,7317035,1,4666666.5,530.2318954467773,5
6991,7317187,1,2096666.625,583.0517578125,5
7042,7317240,1,5357172.0,320.25203704833984,5
7100,7317304,1,1630000.0,84.3494987487793,5
7161,7317375,1,740000.0,540.0247573852539,5
7165,7317379,1,6420000.0,162.92497634887695,5
7202,7317419,1,2568838.5,118.75128746032715,5
7206,7317423,1,8400000.0,54.53734874725342,5
7224,7317441,1,2780000.0,162.62046813964844,5
7262,7317481,1,2520000.0,153.41126441955566,5
7301,7317521,1,632000.0,1301.3224792480469,5
7354,7317582,1,3983666.5,675.1516723632812,5
7383,7317612,1,5284333.5,21.942636966705322,5
7430,7317664,1,6544672.0,263.1940460205078,5
7448,7317682,1,4600000.0,580.8276748657227,5
7457,7317694,1,1274666.625,525.8535003662109,5
7458,7317695,1,360000.0,538.53515625,5
7469,7317708,1,6708839.0,1477.5498962402344,5
7486,7317729,1,1503916.625,333.99620056152344,5
7509,7317758,1,1350000.0,439.7526550292969,5
7539,7317792,1,60000.0,1314.2422485351562,5
7547,7317800,1,4800000.0,322.1220397949219,5
7554,7317810,1,5380000.0,807.1808624267578,5
7557,7317814,1,806666.6875,235.65435409545898,5
7573,7317832,1,3525000.0,282.590274810791,5
7587,7317851,1,6320000.0,306.8356132507324,5
7626,7317890,1,5925000.0,254.47790145874023,5
7631,7317896,1,3169666.5,596.9840240478516,5
7647,7317912,1,3408333.25,230.24620056152344,5
7648,7317913,1,2100000.0,193.02690505981445,5
7654,7317919,1,8566667.0,208.00565719604492,5
7666,7317931,1,1904666.625,365.7461166381836,5
7669,7317935,1,5070833.0,314.82099533081055,5
7677,7317940,1,2225000.0,274.45226669311523,5
7686,7317948,1,3737000.0,846.8379211425781,5
7700,7317963,1,2265000.0,295.0174140930176,5
7794,7318089,1,4200000.0,1427.9241943359375,5
7828,7318145,1,1818666.625,1188.7957000732422,5
7839,7318163,1,4765000.0,43.11228275299072,5
7880,7318207,1,2266666.75,157.18013763427734,5
7891,7318218,1,6723000.0,176.7719268798828,5
7941,7318275,1,3077172.0,55.761380195617676,5
7994,7318329,1,3100505.5,34.96872901916504,5
8007,7318342,1,2240000.0,32.731125354766846,5
8036,7318411,1,803333.3125,73.30467224121094,5
8136,7318537,1,1800505.375,125.11453628540039,5
8232,7318676,1,2526000.0,55.661349296569824,5
8265,7318718,1,4445000.0,61.35908603668213,5
8276,7318733,1,4749333.0,33.529417514801025,5
8312,7318795,1,2625000.0,52.69530773162842,5
8323,7318811,1,2600000.0,70.36882400512695,5
8378,7318882,1,2525000.0,160.34513473510742,5
8404,7318914,1,2337500.0,122.40334510803223,5
8457,7318988,1,1920000.0,55.29189109802246,5
8492,7319026,1,2133333.5,868.0046844482422,5
8523,7319065,1,110833.3359375,19.347859621047974,5
8563,7319116,1,800000.0,12.605618238449097,5
8596,7319155,1,1600000.0,13.36788296699524,5
8786,7319391,1,3009166.5,31.276586055755615,5
8805,7319414,1,3847000.0,28.95535945892334,5
8850,7319469,1,1267172.0,131.9290256500244,5
8890,7319518,1,1247500.0,100.78179359436035,5
8894,7319524,1,1800000.0,110.80878257751465,5
8900,7319531,1,2400000.0,132.86765098571777,5
8914,7319554,1,3400000.0,98.0794620513916,5
8957,7319618,1,5056516.0,147.33580589294434,5
8970,7319645,1,5150000.0,154.8576259613037,5
8995,7319680,1,2900000.0,223.08115005493164,5
9003,7319690,1,7041666.5,89.59616661071777,5
9047,7319735,1,3362500.0,83.9157485961914,5
9081,7319769,1,1640000.0,53.583407402038574,5
9134,7319862,1,1966666.625,283.46338272094727,5
9159,7319902,1,6010875.5,164.92979049682617,5
9160,7319903,1,4956667.0,185.48460006713867,5
9166,7319913,1,5948333.0,210.90269088745117,5
9356,7320134,1,7000000.0,80.19644737243652,5
9381,7320172,1,4351500.0,93.44432830810547,5
9439,7320247,1,3258333.25,104.70569610595703,5
9498,7320345,1,1970000.0,55.206522941589355,5
9507,7320357,1,2218000.0,35.358848571777344,5
9530,7320382,1,5088000.0,85.83722114562988,5
9547,7320401,1,2950000.0,47.10408687591553,5
9549,7320403,1,3733333.5,37.691991329193115,5
9563,7320418,1,1860000.0,39.97189283370972,5
9570,7320426,1,1730000.0,37.94278860092163,5
9574,7320432,1,7506172.0,71.31965160369873,5
9583,7320443,1,680000.0,36.86578989028931,5
9585,7320445,1,3320000.0,40.576844215393066,5
9588,7320449,1,1600000.0,40.81706523895264,5
9613,7320480,1,2268000.0,54.34429168701172,5
9618,7320486,1,6020000.0,53.717474937438965,5
9653,7320528,1,41666.66796875,80.85372924804688,5
9665,7320543,1,2742000.0,134.25939559936523,5
9677,7320560,1,1320000.0,116.33278846740723,5
9699,7320586,1,6000000.0,100.29744148254395,5
9713,7320601,1,1800000.0,162.4341583251953,5
9718,7320606,1,2609500.0,111.72760963439941,5
9775,7320688,1,835500.0,623.3520889282227,5
9877,7320817,1,4706177.5,440.4038619995117,5
9909,7320859,1,3350505.5,335.1749038696289,5
10018,7321008,1,1000000.0,16.840163469314575,5
10041,7321034,1,1900000.0,26.18636131286621,5
10046,7321039,1,2140000.0,29.837381839752197,5
10124,7321144,1,8064338.5,957.2988891601562,5
10155,7321177,1,3117200.0,555.05859375,5
10208,7321236,1,3800000.0,156.52047157287598,5
10250,7321285,1,3066255.25,1714.6440124511719,5
10253,7321288,1,2760000.0,884.2359161376953,5
10277,7321317,1,2000000.0,1464.2878723144531,5
10283,7321323,1,4350000.0,1691.1128234863281,5
10573,7321638,1,4600000.0,78.98341178894043,5
10581,7321646,1,4700000.0,282.6948928833008,5
10604,7321671,1,1658838.625,71.0796070098877,5
10630,7321704,1,1166666.625,8.947154879570007,5
10668,7321744,1,1973333.375,22.087206840515137,5
10686,7321779,1,2862833.5,96.75518989562988,5
10757,7321857,1,1837000.0,60.28120040893555,5
10771,7321871,1,6340000.0,254.53218460083008,5
10780,7321881,1,3810000.0,122.04965591430664,5
10834,7321939,1,3000000.0,115.92181205749512,5
10900,7322004,1,2200000.0,87.55873680114746,5
11078,7322186,1,2033333.375,25.01871347427368,5
11082,7322190,1,5266667.0,25.01871347427368,5
11084,7322192,1,1650000.0,48.36292743682861,5
11117,7322229,1,6712500.0,150.1101779937744,5
11132,7322247,1,1400000.0,143.74435424804688,5
11218,7322342,1,3900000.0,508.14125061035156,5
11238,7322366,1,2083333.375,1856.5472412109375,5
11286,7322417,1,3966666.75,1531.2298583984375,5
11345,7322480,1,4292916.5,45.71382522583008,5
11405,7322542,1,4593172.0,416.9981002807617,5
11451,7322591,1,3969000.0,202.7025032043457,5
11465,7322605,1,1300000.0,1379.8298645019531,5
11483,7322624,1,1180000.0,100.11361122131348,5
11547,7322687,1,6176516.0,33.59947443008423,5
11572,7322712,1,6537172.0,55.98949432373047,5
11610,7322751,1,1267172.0,67.41329669952393,5
11613,7322755,1,9100000.0,73.01608562469482,5
11616,7322758,1,6900000.0,111.39167785644531,5
11695,7322836,1,5525833.5,39.89206552505493,5
11741,7322883,2,4267300.0,56.14014148712158,5
11808,7322951,1,2425000.0,76.00949287414551,5
11828,7322972,1,1880000.0,106.91492080688477,5
11843,7322987,1,1208666.625,267.318172454834,5
11873,7323021,1,900000.0,19.61053729057312,5
11874,7323022,1,1175000.0,20.7224178314209,5
11893,7323042,1,1900000.0,17.935986518859863,5
11929,7323078,1,720000.0,39.80025291442871,5
11937,7323086,1,600000.0,38.19129228591919,5
11939,7323088,1,890000.0,41.19851112365723,5
11955,7323104,1,2717172.0,69.62564468383789,5
11957,7323106,1,1704172.0,75.79288959503174,5
11978,7323127,1,3940606.0,140.11402130126953,5
11997,7323146,1,6300000.0,134.01612281799316,5
12040,7323190,1,5766667.0,44.69829559326172,5
12048,7323198,1,4967500.0,27.812273502349854,5
12058,7323209,1,2770000.0,73.02470207214355,5
12098,7323251,1,2600000.0,82.67352104187012,5
12107,7323260,1,1480000.0,124.67114448547363,5
12157,7323311,1,2159000.0,133.3039951324463,5
12174,7323329,1,4200000.0,233.9326286315918,5
12178,7323333,1,3066700.75,514.9289703369141,5
12188,7323344,1,150000.0,85.25962829589844,5
12289,7323451,1,2000000.0,135.2011489868164,5
12328,7323490,1,3692882.5,157.1768569946289,5
12386,7323549,1,7534344.0,392.6439666748047,5
12400,7323563,1,5338333.0,717.1795654296875,5
12422,7323585,1,1800000.0,57.82104015350342,5
12591,7323766,1,333333.34375,946.2788391113281,5
12597,7323772,1,2293333.25,424.71126556396484,5
12620,7323797,1,4800000.0,819.9014282226562,5
12628,7323807,1,2520000.0,634.0237045288086,5
12662,7323844,1,4120000.0,247.8668975830078,5
12674,7323859,1,938333.375,392.8008270263672,5
12713,7323900,1,3717000.0,514.5957946777344,5
12731,7323923,1,1226666.75,302.3558235168457,5
12732,7323924,1,2490000.0,206.11345291137695,5
12739,7323931,1,4199333.0,206.11345291137695,5
12750,7323942,1,1916666.75,381.10931396484375,5
12778,7323975,1,1243333.375,384.63134765625,5
12782,7323982,1,1041666.625,349.7533416748047,5
12856,7324071,1,2540000.0,252.4767303466797,5
12937,7324159,1,3243333.25,1172.8799438476562,5
12949,7324171,1,2300000.0,1003.1086730957031,5
13013,7324254,1,3200000.0,276.0255813598633,5
13082,7324326,1,1280000.0,143.3227252960205,5
13125,7324377,1,2693333.5,659.1719055175781,5
13128,7324382,1,5049172.0,960.7415008544922,5
13210,7324474,1,350000.0,675.5155944824219,5
13233,7324501,1,3165172.0,938.8855743408203,5
13235,7324503,1,1597500.0,947.1833801269531,5
13278,7324564,1,2478000.0,63.27471733093262,5
13367,7324668,1,5440505.5,425.56304931640625,5
13373,7324674,1,9566667.0,332.1736145019531,5
13404,7324710,1,4183838.75,568.3250427246094,5
13458,7324786,1,7877744.5,194.22889709472656,5
13506,7324837,1,5444666.5,230.74119567871094,5
13508,7324840,1,5262333.5,278.549861907959,5
13538,7324873,1,8390333.0,765.8250427246094,5
13543,7324878,1,6835000.0,821.4215850830078,5
13549,7324884,1,6100000.0,286.2375068664551,5
13571,7324911,1,3800000.0,1086.280288696289,5
13582,7324926,1,4500000.0,1527.5335693359375,5
13599,7324950,1,3587000.0,780.6468963623047,5
13679,7325055,1,3590833.5,1211.407699584961,5
13808,7325244,1,7900000.0,40.4405403137207,5
13811,7325247,1,3058333.25,30.451040267944336,5
13819,7325255,1,700000.0,75.67976474761963,5
13821,7325256,1,4150000.0,70.53579807281494,5
13896,7325375,1,3984666.5,103.58895301818848,5
13908,7325391,1,5044682.5,81.94733619689941,5
13924,7325412,1,2429838.75,66.6657304763794,5
13928,7325416,1,1650000.0,150.5987548828125,5
13935,7325423,1,5292677.5,71.8165397644043,5
13986,7325487,1,3361000.0,91.83579444885254,5
14079,7325625,1,6091666.5,30.464792251586914,5
14080,7325626,1,1400000.0,39.829561710357666,5
14131,7325699,1,1533625.0,33.406527042388916,5
14133,7325701,1,1200000.0,49.57301616668701,5
14165,7325740,1,5000000.0,29.47357416152954,5
14166,7325741,1,2823333.25,37.02860355377197,5
14196,7325779,1,960000.0,53.31380367279053,5
14209,7325794,1,2500000.0,53.31380367279053,5
14215,7325801,1,80000.0,153.0041790008545,5
14228,7325816,1,3200000.0,75.31400680541992,5
14238,7325826,1,116666.6640625,98.48983764648438,5
14289,7325899,1,5841666.5,53.84819030761719,5
14411,7326045,1,4433333.5,25.20951271057129,5
14412,7326046,1,4186666.75,25.094966888427734,5
14414,7326049,1,900000.0,25.53626775741577,5
14416,7326051,1,7416667.0,19.879878759384155,5
14469,7326128,1,1650000.0,20.242619514465332,5
14492,7326168,1,1440000.0,42.247371673583984,5
14498,7326175,1,6200000.0,133.31512451171875,5
14546,7326242,1,3920833.25,80.28897285461426,5
14551,7326247,1,1140000.0,46.8088960647583,5
14564,7326268,1,5200000.0,45.394606590270996,5
14566,7326270,1,1500000.0,20.874154567718506,5
14585,7326292,1,2176000.0,16.476296186447144,5
14596,7326305,1,600000.0,29.843323230743408,5
14636,7326346,1,2300000.0,26.71783685684204,5
14641,7326352,1,1040000.0,19.994874000549316,5
14672,7326390,1,4625000.0,25.875282287597656,5
14693,7326431,1,4200000.0,167.67518997192383,5
14725,7326473,1,1558838.625,120.37113189697266,5
14730,7326478,1,1270333.375,93.77815246582031,5
14744,7326497,1,4908666.5,96.53779983520508,5
14787,7326558,1,2825666.5,199.36655044555664,5
14837,7326631,1,4700000.0,240.6079864501953,5
14857,7326665,1,7300000.0,91.33183479309082,5
14880,7326687,1,3950000.0,77.22839832305908,5
14949,7326779,1,4450000.0,77.19773769378662,5
14952,7326797,1,500000.0,81.38321876525879,5
14975,7326824,1,1441666.75,153.8044834136963,5
14986,7326840,1,9254344.0,276.15203857421875,5
15000,7326857,1,3400000.0,233.48600387573242,5
15003,7326860,1,1910400.0,164.5656967163086,5
15026,7326900,1,5783667.0,93.96808624267578,5
15037,7326921,1,5400000.0,185.51311492919922,5
15078,7326980,1,2425000.0,112.2360897064209,5
15138,7327080,1,1500000.0,54.6110725402832,5
15141,7327083,1,3968000.0,41.03415012359619,5
15172,7327117,1,1963172.0,47.026214599609375,5
15201,7327154,1,2280000.0,37.572996616363525,5
15202,7327155,1,2150505.5,49.933180809020996,5
15217,7327174,1,1423333.375,36.39895439147949,5
15227,7327184,1,4050000.0,48.90285015106201,5
15262,7327222,1,5270833.5,84.27376747131348,5
15263,7327223,1,2400000.0,106.65434837341309,5
15267,7327228,1,2025000.0,169.0251350402832,5
15269,7327231,1,1300000.0,165.04911422729492,5
15333,7327312,1,3550000.0,165.04911422729492,5
15354,7327336,1,6125000.0,125.67544937133789,5
15357,7327340,1,1200000.0,153.50353240966797,5
15359,7327342,1,155833.328125,195.9685516357422,5
15363,7327346,1,3213333.25,321.3526916503906,5
15378,7327374,1,3300505.5,913.8250732421875,5
15416,7327427,1,9767177.0,455.64308166503906,5
15421,7327433,1,1206666.625,511.0823059082031,5
15466,7327479,1,6074349.5,72.1772813796997,5
15523,7327550,1,3384605.25,279.007568359375,5
15535,7327564,1,3787338.5,310.26214599609375,5
15660,7327727,1,1480000.0,39.19166803359985,5
15665,7327732,1,920000.0,41.119914054870605,5
15677,7327747,1,2000000.0,21.976754665374756,5
15682,7327751,1,5731667.0,7.131316661834717,5
15698,7327768,1,4255000.0,531.634407043457,5
15704,7327774,1,1642000.0,740.3126525878906,5
15709,7327779,1,2320000.0,443.2145690917969,5
15710,7327780,1,1440000.0,557.8759384155273,5
15725,7327795,1,3100000.0,188.1772232055664,5
15729,7327799,1,3640000.0,266.6090774536133,5
15734,7327805,1,2860000.0,174.0576934814453,5
15744,7327816,1,2291666.5,105.31362533569336,5
15752,7327824,1,5326667.0,172.5383758544922,5
15771,7327845,1,3657500.0,285.600643157959,5
15772,7327846,1,760000.0,128.71665000915527,5
15774,7327849,1,1335172.0,282.7984809875488,5
15783,7327861,1,116666.6640625,339.65023040771484,5
15799,7327879,1,1380000.0,287.32433319091797,5
15864,7327949,1,3130000.0,450.626220703125,5
15865,7327950,1,2251666.75,442.0665740966797,5
15917,7328011,1,6305000.0,390.0608444213867,5
15933,7328029,1,2681666.75,355.9104919433594,5
15960,7328065,1,1530000.0,220.20240783691406,5
15991,7328102,1,1016666.6875,191.27714157104492,5
16034,7328153,1,1030000.0,439.9577331542969,5
16051,7328175,1,1778666.75,562.0769882202148,5
16088,7328221,1,2543333.25,40.91719627380371,5
16089,7328223,1,2233333.5,42.34302043914795,5
16120,7328260,1,5520000.0,2885.2984619140625,5
16446,7328630,1,2436666.75,461.7629623413086,5
16472,7328658,1,4823333.5,323.1551742553711,5
16539,7328724,1,7228333.5,582.4807357788086,5
16574,7328761,1,4376000.0,192.77599334716797,5
16578,7328765,1,2876000.0,192.77599334716797,5
16654,7328844,1,4636666.5,826.5917205810547,5
16658,7328848,1,5308333.0,717.5709533691406,5
16684,7328875,1,1680000.0,1187.364501953125,5
16696,7328890,1,7031666.5,302.64795303344727,5
16723,7328924,1,1998738.625,500.30712127685547,5
16736,7328937,1,1000008.25,341.30367279052734,5
16745,7328950,1,3383333.25,748.6719512939453,5
16751,7328962,1,2116666.75,472.02392578125,5
16807,7329022,1,2050750.0,255.49665451049805,5
16826,7329042,1,4575000.0,223.4718132019043,5
16853,7329070,1,1622500.0,256.8004608154297,5
16915,7329139,1,1036666.6875,631.685676574707,5
16928,7329152,1,2136674.75,638.0961608886719,5
17014,7329251,1,4495985.0,158.9828872680664,5
17021,7329258,1,8159975.5,60.17101764678955,5
17022,7329259,1,2000000.0,38.726394176483154,5
17058,7329296,1,3246177.5,71.65706157684326,5
17065,7329303,1,1248400.375,110.27800559997559,5
17099,7329340,1,2324000.0,35.73632001876831,5
17134,7329375,1,295333.34375,134.08331871032715,5
17163,7329404,1,3548166.75,21.68931007385254,5
17164,7329405,1,1443000.0,15.240901708602905,5
17165,7329406,1,281666.65625,20.814547538757324,5
17233,7329481,1,1125000.0,174.97034072875977,5
17241,7329489,1,2378939.5,85.30097007751465,5
17315,7329565,1,5241666.5,111.74848556518555,5
17346,7329595,1,3177172.0,73.8672685623169,5
17380,7329648,1,1400000.0,72.47981548309326,5
17386,7329655,1,3200333.5,126.23274803161621,5
17457,7329744,1,2200000.0,78.69093418121338,5
17519,7329807,1,400000.0,434.4131088256836,5
17543,7329831,1,3204672.0,143.47515106201172,5
17635,7329921,1,3725000.0,68.5883378982544,5
17687,7329979,1,3379166.5,38.65802526473999,5
17723,7330018,1,1360000.0,486.17332458496094,5
17729,7330025,1,4196666.5,529.6927642822266,5
17733,7330029,1,1600505.375,522.3599624633789,5
17765,7330063,1,3551666.5,219.08592224121094,5
17767,7330065,1,416666.6875,354.6717071533203,5
17775,7330077,1,1500000.0,440.05035400390625,5
17787,7330093,1,1473333.375,351.8196105957031,5
17790,7330096,1,4210505.5,730.5583190917969,5
17797,7330103,1,4183838.5,1673.9311218261719,5
17820,7330132,1,2132500.0,780.3823089599609,5
17829,7330141,1,4773011.0,1115.840835571289,5
18057,7330395,1,3880000.0,2068.8014221191406,5
18082,7330422,1,3383333.25,398.55594635009766,5
18118,7330464,1,3020000.0,390.52215576171875,5
18124,7330470,1,6570000.0,744.0399169921875,5
18162,7330517,1,4636666.5,661.1236572265625,5
18278,7330650,1,3240000.0,1213.6841583251953,5
18308,7330682,1,3000000.0,247.4591827392578,5
18358,7330737,1,2546666.75,464.50206756591797,5
18371,7330751,1,6575000.0,264.04260635375977,5
18382,7330763,1,3238166.5,604.8838806152344,5
18420,7330813,1,5022833.5,220.7876205444336,5
18494,7330904,1,1590000.0,956.2737274169922,5
18575,7330996,1,3873333.5,401.56890869140625,5
18598,7331024,1,2886666.75,418.1929016113281,5
18615,7331046,1,4471666.5,273.92433166503906,5
18676,7331112,1,4783333.0,661.4895629882812,5
