,directorio,secuencia_p,HHincome,fex,hhsize
48371,7365630,1,1720000.0,19.134851455688477,4
48373,7365632,1,2500000.0,14.032763481140137,4
48381,7365640,1,5345000.0,9.179694175720215,4
48391,7365652,1,7089167.0,13.609528541564941,4
48401,7365663,1,1058333.375,7.800170421600342,4
48404,7365666,1,3740000.0,23.6392822265625,4
48417,7365687,1,1100000.0,45.50166320800781,4
48419,7365689,1,400000.0,52.494266510009766,4
48420,7365690,1,3626666.75,129.10079956054688,4
48426,7365696,1,2681666.75,87.27629852294922,4
48429,7365700,1,8800000.0,111.15869903564453,4
48436,7365709,1,3632000.0,103.34284973144531,4
48446,7365725,1,5000000.0,44.52001953125,4
48457,7365738,1,3400000.0,110.4386978149414,4
48460,7365741,1,1295920.0,77.58773803710938,4
48466,7365749,1,2100000.0,65.50518035888672,4
48471,7365754,1,5940000.0,70.78485870361328,4
48482,7365771,1,1827500.0,104.33654022216797,4
48484,7365773,1,5450000.0,106.3755111694336,4
48521,7365814,1,1200000.0,64.67000579833984,4
48522,7365815,1,3608333.25,58.628990173339844,4
48536,7365830,1,8100000.0,70.78485870361328,4
48546,7365841,1,4599166.5,57.25157165527344,4
48547,7365842,1,3440000.0,131.89686584472656,4
48548,7365843,1,3500000.0,87.51168823242188,4
48549,7365844,1,5466666.5,72.47116088867188,4
48552,7365849,1,2600000.0,57.8914909362793,4
48561,7365866,1,2275000.0,58.086509704589844,4
48572,7365881,1,1973666.625,91.25369262695312,4
48573,7365882,1,3865000.0,59.561622619628906,4
48594,7365912,1,3326666.75,52.4691162109375,4
48622,7365947,1,3200000.0,44.53860855102539,4
48623,7365951,1,6375000.0,35.57594680786133,4
48636,7365966,1,1300000.0,50.03742599487305,4
48638,7365968,1,3445000.0,63.924861907958984,4
48661,7366021,1,980000.0,112.72429656982422,4
48669,7366026,1,320000.0,190.6794891357422,4
48672,7366029,1,1425000.0,232.39012145996094,4
48678,7366040,1,5465371.5,128.29786682128906,4
48679,7366041,1,3785371.5,125.59603881835938,4
48689,7366059,1,3158939.25,158.95574951171875,4
48699,7366075,1,1616666.625,93.01506042480469,4
48710,7366092,1,3980000.0,118.86514282226562,4
48719,7366104,1,3860000.0,60.423194885253906,4
48732,7366121,1,2226333.5,30.219255447387695,4
48735,7366125,1,250000.0,96.2827377319336,4
48767,7366164,1,1263939.375,109.11141967773438,4
48775,7366176,1,2215356.0,68.46772003173828,4
48791,7366201,1,3000000.0,88.57110595703125,4
48814,7366231,1,2000000.0,75.12671661376953,4
48819,7366238,1,3000000.0,82.27954864501953,4
48823,7366243,1,3827666.75,22.672685623168945,4
48837,7366258,1,2183333.5,46.995361328125,4
48850,7366272,1,9183939.0,69.10458374023438,4
48855,7366279,1,1000000.0,69.63738250732422,4
48858,7366282,1,2320000.0,54.25056457519531,4
48864,7366290,1,8098666.5,115.50788116455078,4
48872,7366298,1,3100000.0,69.63738250732422,4
48892,7366327,1,2053333.375,57.75983810424805,4
48897,7366332,1,6590600.0,57.155906677246094,4
48901,7366336,1,8000000.0,86.12881469726562,4
48904,7366340,1,3166666.75,51.62045669555664,4
48906,7366342,1,4514142.0,60.453800201416016,4
48918,7366363,1,5100000.0,68.70779418945312,4
48921,7366366,1,3365000.0,83.96532440185547,4
48942,7366403,1,4820000.0,130.66160583496094,4
48952,7366412,1,4600000.0,130.4087371826172,4
48957,7366417,1,1827500.0,105.83130645751953,4
48970,7366452,1,3383333.5,143.81430053710938,4
48974,7366463,1,1600000.0,38.85728454589844,4
48977,7366466,1,2770000.0,55.059635162353516,4
48986,7366475,1,4600000.0,37.27739334106445,4
48991,7366482,1,1500000.0,94.97650909423828,4
49007,7366498,1,3950000.0,27.922014236450195,4
49008,7366499,1,1600000.0,25.07435417175293,4
49032,7366534,1,3600000.0,43.10784149169922,4
49037,7366540,1,3320666.5,71.47522735595703,4
49054,7366560,1,2736666.5,43.10784149169922,4
49055,7366561,1,1266666.625,32.76921081542969,4
49066,7366574,1,2673333.25,32.030418395996094,4
49076,7366585,1,3970833.5,43.17098617553711,4
49080,7366589,1,570000.0,33.31779861450195,4
49084,7366593,1,880000.0,52.986854553222656,4
49085,7366594,1,1840000.0,42.10921859741211,4
49093,7366604,1,700000.0,92.04209899902344,4
49095,7366606,1,287500.0,63.27151870727539,4
49103,7366615,1,5320000.0,91.32691955566406,4
49128,7366643,1,1173333.375,64.6087646484375,4
49129,7366645,1,1436022.625,76.38842010498047,4
49130,7366646,1,6238958.5,121.61044311523438,4
49136,7366652,1,4170833.25,132.6311798095703,4
49147,7366664,1,1630600.0,119.12859344482422,4
49158,7366679,1,4680000.0,117.79060363769531,4
49175,7366703,1,5520000.0,137.91233825683594,4
49179,7366711,1,4833333.5,65.42528533935547,4
49200,7366745,1,6116666.5,292.7326354980469,4
49204,7366749,2,1960000.0,581.7305908203125,4
49210,7366756,1,2724166.75,376.98388671875,4
49212,7366762,1,3823939.5,377.8074951171875,4
49213,7366765,1,2512500.0,286.3760986328125,4
49239,7366806,1,2429166.5,627.8665771484375,4
49242,7366809,1,4793939.5,64.88938903808594,4
49251,7366821,1,1000000.0,390.3101501464844,4
49258,7366829,1,2200000.0,72.12244415283203,4
49295,7366869,1,3600383.5,432.52569580078125,4
49301,7366877,1,241666.671875,466.5325927734375,4
49317,7366893,1,4673333.0,393.2763671875,4
49341,7366920,1,1563333.25,699.3912353515625,4
49363,7366945,1,5660000.0,131.45513916015625,4
49381,7366968,1,3983333.5,23.797136306762695,4
49394,7366982,1,1440000.0,21.803937911987305,4
49412,7367002,1,4200000.0,29.585437774658203,4
49425,7367016,1,2050000.0,32.00991439819336,4
49466,7367068,1,2377500.0,14.382949829101562,4
49468,7367070,1,950000.0,22.21695327758789,4
49477,7367080,1,360000.0,20.657154083251953,4
49501,7367113,1,240000.0,476.1531066894531,4
49504,7367116,1,3000000.0,472.4131774902344,4
49506,7367118,1,1120000.0,119.58800506591797,4
49525,7367141,1,3485333.5,191.14608764648438,4
49549,7367177,1,4266667.0,35.99196243286133,4
49603,7367236,1,815000.0,98.7598876953125,4
49604,7367237,1,1516666.625,426.1768798828125,4
49606,7367240,1,5750000.0,101.57872772216797,4
49611,7367245,1,6960000.0,808.0263061523438,4
49618,7367252,1,2840000.0,145.75039672851562,4
49621,7367255,1,2050000.0,95.49164581298828,4
49626,7367260,1,3600000.0,342.1924133300781,4
49632,7367266,1,1408333.375,487.7241516113281,4
49635,7367270,1,4750000.0,1240.8280029296875,4
49637,7367272,1,6129045.0,990.0228271484375,4
49638,7367273,1,3800000.0,130.0714569091797,4
49640,7367275,1,5900000.0,60.78255844116211,4
49645,7367280,1,1233333.375,70.27505493164062,4
49651,7367287,1,9330000.0,95.40669250488281,4
49665,7367301,1,400000.0,108.3779067993164,4
49675,7367311,1,7566667.0,20.389638900756836,4
49681,7367322,1,1948333.375,1336.4202880859375,4
49694,7367336,1,480833.34375,18.467891693115234,4
49746,7367395,1,1432666.625,635.7622680664062,4
49754,7367404,1,2744000.0,306.8559265136719,4
49757,7367407,1,438333.34375,460.8372802734375,4
49760,7367410,1,5212583.5,337.85137939453125,4
49763,7367414,1,3216666.5,381.45733642578125,4
49825,7367491,1,4194166.5,337.0137023925781,4
49833,7367499,1,2871666.75,267.6698303222656,4
49845,7367512,1,6725000.0,668.1699829101562,4
49849,7367516,1,5930000.0,205.6820831298828,4
49880,7367550,1,2099166.5,1218.7410888671875,4
49885,7367555,1,3520000.0,350.0251770019531,4
49895,7367565,1,2100000.0,1285.26123046875,4
49902,7367572,1,4386666.5,1726.3419189453125,4
49907,7367580,1,2637500.0,1602.551513671875,4
49916,7367592,1,5689166.5,1209.9395751953125,4
49918,7367595,1,5066166.5,1880.053466796875,4
49920,7367597,1,7100000.0,1185.5980224609375,4
49921,7367599,1,4355000.0,1205.2325439453125,4
49948,7367628,1,4440000.0,99.77046203613281,4
49951,7367632,1,3156666.75,65.83458709716797,4
49959,7367640,1,4416666.5,54.007564544677734,4
49968,7367650,1,6900000.0,108.33984375,4
49977,7367659,1,6258333.5,108.84583282470703,4
49982,7367664,1,4000000.0,81.01134490966797,4
50001,7367687,1,1965606.0,42.02656173706055,4
50002,7367688,1,2166666.75,93.3575439453125,4
50013,7367701,1,2356000.0,124.02832794189453,4
50037,7367723,1,2000000.0,43.723052978515625,4
50055,7367741,1,5242500.0,37.55986022949219,4
50063,7367749,1,4114545.5,45.453285217285156,4
50071,7367757,1,1743333.375,51.851829528808594,4
50073,7367759,1,2590000.0,45.12729263305664,4
50099,7367786,1,2830606.0,47.589778900146484,4
50105,7367792,1,2519545.5,53.439308166503906,4
50107,7367794,1,3800000.0,29.768404006958008,4
50126,7367813,1,4600000.0,68.78287506103516,4
50132,7367819,1,2300000.0,59.618995666503906,4
50137,7367824,1,2933939.5,51.35862731933594,4
50148,7367836,1,4181145.25,103.59709930419922,4
50151,7367839,1,4189733.5,48.05694580078125,4
50154,7367842,1,3900000.0,69.95343780517578,4
50172,7367862,1,6141272.5,50.5789909362793,4
50196,7367887,1,1383939.375,63.291866302490234,4
50224,7367917,1,5369166.5,78.50627136230469,4
50233,7367931,1,2100000.0,42.48597717285156,4
50235,7367935,1,3963333.5,37.501747131347656,4
50239,7367943,1,900000.0,17.017362594604492,4
50245,7367949,1,1300000.0,42.13666534423828,4
50248,7367952,1,2400000.0,27.337486267089844,4
50277,7367982,1,2640000.0,36.33299255371094,4
50285,7367991,1,3030000.0,25.292583465576172,4
50286,7367992,1,4122000.0,49.4177360534668,4
50291,7367997,1,2600000.0,31.639070510864258,4
50316,7368022,1,2230000.0,72.33265686035156,4
50327,7368034,1,1800000.0,41.861942291259766,4
50334,7368041,1,5020000.0,60.432899475097656,4
50337,7368044,1,1580000.0,36.06500244140625,4
50340,7368047,1,3100000.0,36.13832473754883,4
50360,7368069,1,1500000.0,488.24591064453125,4
50365,7368074,1,250000.0,350.4160461425781,4
50387,7368097,1,3133333.25,41.87312698364258,4
50425,7368137,1,6500600.0,51.1186637878418,4
50457,7368169,1,1640600.0,82.51232147216797,4
50484,7368196,1,1600000.0,37.64962387084961,4
50488,7368200,1,1830000.0,145.62518310546875,4
50496,7368210,1,2340000.0,20.440649032592773,4
50501,7368215,1,3925000.0,24.261430740356445,4
50523,7368240,1,1033333.3125,76.2812728881836,4
50544,7368262,1,600000.0,71.40721893310547,4
50545,7368263,1,4737500.0,56.7293586730957,4
50555,7368273,1,3355000.0,59.62242126464844,4
50588,7368305,1,4696666.5,107.49951171875,4
50599,7368316,1,1410000.0,52.80984878540039,4
50668,7368386,1,2353333.25,30.28521156311035,4
50672,7368390,1,1393333.375,74.614501953125,4
50679,7368397,1,2420000.0,34.66976547241211,4
50680,7368398,1,1485000.0,36.15489959716797,4
50685,7368402,1,1060000.0,42.578460693359375,4
50693,7368410,1,2412500.0,56.345298767089844,4
50696,7368413,1,259583.328125,43.649234771728516,4
50724,7368442,1,4337500.0,28.652990341186523,4
50754,7368472,1,1427606.0,112.8260498046875,4
50766,7368484,1,3750607.0,132.69654846191406,4
50771,7368489,1,4379399.5,183.79547119140625,4
50775,7368493,1,4065600.0,135.1178741455078,4
50786,7368504,1,2870000.0,120.95976257324219,4
50804,7368522,1,6900000.0,179.6605682373047,4
50817,7368533,1,2240000.0,107.4017105102539,4
50830,7368547,1,4422916.5,151.51487731933594,4
50852,7368570,1,700000.0,28.347841262817383,4
50854,7368572,1,3000000.0,49.47921371459961,4
50858,7368576,1,2600000.0,61.043785095214844,4
50861,7368579,1,4260151.5,87.30400848388672,4
50865,7368583,1,2760000.0,65.76360321044922,4
50867,7368585,1,5260000.0,90.48152923583984,4
50940,7368659,1,4350333.5,63.042537689208984,4
50944,7368663,1,1653333.375,31.869050979614258,4
50949,7368668,1,3050000.0,51.89167404174805,4
50962,7368683,1,6000000.0,224.51934814453125,4
50966,7368687,1,4331200.0,181.29664611816406,4
50968,7368689,1,3100000.0,43.21483612060547,4
51018,7368739,1,1383333.375,83.87915802001953,4
51025,7368746,1,1400000.0,81.11695098876953,4
51029,7368750,1,750000.0,73.83130645751953,4
51030,7368751,1,1200000.0,211.6099090576172,4
51033,7368754,1,1345000.0,58.585731506347656,4
51041,7368762,1,600000.0,79.09074401855469,4
51047,7368768,1,1160000.0,168.56727600097656,4
51059,7368780,1,4060000.0,176.18914794921875,4
51075,7368795,1,5930667.0,149.78195190429688,4
51100,7368820,1,8400000.0,522.782958984375,4
51105,7368825,1,5786666.5,164.1273193359375,4
51131,7368851,1,1940000.0,390.8013000488281,4
51145,7368864,1,4943333.5,161.60055541992188,4
51147,7368866,1,2483333.5,91.69908905029297,4
51152,7368871,1,1100000.0,101.19159698486328,4
51154,7368874,1,3640000.0,138.22601318359375,4
51157,7368877,1,2725000.0,96.02070617675781,4
51159,7368879,1,2820000.0,151.2159423828125,4
51167,7368886,1,3400000.0,133.8629913330078,4
51170,7368889,1,3520000.0,159.90296936035156,4
51171,7368890,1,2160000.0,89.39772033691406,4
51175,7368894,1,7610000.0,114.83234405517578,4
51186,7368906,1,3920000.0,469.8610534667969,4
51195,7368915,1,2390000.0,45.503021240234375,4
51197,7368917,1,1230000.0,43.42301940917969,4
51199,7368919,1,6062500.0,36.180789947509766,4
51203,7368923,1,4633333.0,41.16059875488281,4
51248,7368970,1,7976583.0,362.1756896972656,4
51257,7368979,1,6036772.5,609.6534423828125,4
51275,7368999,1,8117500.0,316.2029724121094,4
51280,7369004,1,1200000.0,291.1603698730469,4
51292,7369015,1,2083333.375,635.910888671875,4
51299,7369021,1,6934917.0,528.8888549804688,4
51330,7369054,1,1500000.0,95.08805847167969,4
51347,7369071,1,1040000.0,115.59782409667969,4
51383,7369109,1,6833333.5,14.398964881896973,4
51423,7369149,1,36666.66796875,22.478527069091797,4
51425,7369151,1,2674166.5,16.430105209350586,4
51437,7369162,1,3100000.0,54.487548828125,4
51487,7369214,1,2800000.0,149.92393493652344,4
51511,7369239,1,1300000.0,90.2485122680664,4
51513,7369242,1,1000000.0,93.97241973876953,4
51527,7369255,1,4289166.5,65.69817352294922,4
51528,7369256,1,5301666.5,55.43841552734375,4
51533,7369261,1,5360416.5,46.10408020019531,4
51552,7369285,1,1300000.0,353.2140808105469,4
51554,7369288,1,2625000.0,350.4942626953125,4
51562,7369299,1,500000.0,803.96484375,4
51566,7369304,1,4392500.0,517.2249145507812,4
51575,7369313,1,2828500.0,257.10260009765625,4
51579,7369319,1,2790000.0,314.3417663574219,4
51588,7369328,1,5704878.5,181.5333251953125,4
51597,7369337,1,8292000.0,765.4050903320312,4
51609,7369353,1,2843333.5,239.18589782714844,4
51619,7369364,1,5700000.0,358.9552917480469,4
51621,7369366,1,6842272.5,322.2943115234375,4
51642,7369388,1,5298333.5,263.3512268066406,4
51647,7369393,1,3600000.0,788.3896484375,4
51648,7369394,1,4081666.5,245.224365234375,4
51657,7369404,1,1775333.375,234.31825256347656,4
51665,7369412,1,1650000.0,320.1556091308594,4
51669,7369415,1,2892500.0,253.68202209472656,4
51687,7369437,1,9870000.0,445.0828857421875,4
51694,7369448,1,1300000.0,387.5033264160156,4
51704,7369456,1,2475000.0,197.691162109375,4
51715,7369468,1,3240000.0,791.6447143554688,4
51739,7369499,1,1660000.0,860.1025390625,4
51742,7369504,1,1600000.0,1053.69384765625,4
51749,7369515,1,2242000.0,1088.9456787109375,4
51763,7369534,1,3000000.0,1201.0008544921875,4
51777,7369552,1,1600000.0,1095.666015625,4
51792,7369573,1,6080000.0,888.1322021484375,4
51795,7369576,1,5367000.0,1114.8570556640625,4
51812,7369601,1,1600000.0,92.11186981201172,4
51829,7369621,1,3065000.0,145.8316650390625,4
51846,7369640,1,1300000.0,124.35102081298828,4
51847,7369641,1,2560000.0,96.66938018798828,4
51854,7369648,1,1770000.0,87.75235748291016,4
51865,7369662,1,7600000.0,147.94375610351562,4
51867,7369665,1,3370000.0,152.08802795410156,4
51870,7369668,1,6228333.0,100.95999145507812,4
51883,7369684,1,2500000.0,21.522441864013672,4
51884,7369685,1,1150000.0,11.920121192932129,4
51892,7369693,1,2850000.0,58.697181701660156,4
51929,7369753,1,2503939.5,92.24446868896484,4
51933,7369757,1,2922933.5,69.95343780517578,4
51944,7369770,1,4602212.0,78.56243133544922,4
51970,7369806,1,2290606.0,76.07147216796875,4
51972,7369809,1,6607424.0,74.27345275878906,4
51981,7369820,1,8862933.0,33.71430587768555,4
51995,7369840,1,7392833.5,112.13874816894531,4
52000,7369849,1,2550000.0,30.282075881958008,4
52011,7369861,1,2100000.0,41.251922607421875,4
52030,7369891,1,3300000.0,26.187658309936523,4
52069,7369948,1,1580000.0,35.728118896484375,4
52072,7369952,1,3170000.0,62.019290924072266,4
52074,7369956,1,2900000.0,32.32219696044922,4
52078,7369964,1,2162666.75,44.66012191772461,4
52079,7369965,1,1140000.0,20.279512405395508,4
52098,7369993,1,7583333.5,28.821332931518555,4
52103,7370000,1,2760000.0,35.02499771118164,4
52145,7370050,1,2000000.0,81.65270233154297,4
52155,7370062,1,1440000.0,79.45551300048828,4
52160,7370068,1,800000.0,64.12113952636719,4
52168,7370079,1,2366666.75,92.00311279296875,4
52171,7370082,1,2800000.0,150.52035522460938,4
52194,7370111,1,1400000.0,107.93122863769531,4
52205,7370126,1,2700000.0,183.520263671875,4
52207,7370127,1,2200000.0,141.37310791015625,4
52236,7370159,1,2600000.0,43.70987319946289,4
52239,7370163,1,1487500.0,130.40963745117188,4
52254,7370190,1,4166666.75,55.50149917602539,4
52261,7370198,1,4863712.0,57.73012924194336,4
52268,7370205,1,1383939.375,72.61153411865234,4
52281,7370221,1,5140000.0,87.21664428710938,4
52286,7370229,1,1800000.0,85.6493148803711,4
52296,7370243,1,2222000.0,45.474735260009766,4
52302,7370249,1,1723939.375,97.11786651611328,4
52311,7370258,1,4270000.0,36.326419830322266,4
52315,7370262,1,4321667.0,51.16598129272461,4
52316,7370263,1,2270000.0,62.86614990234375,4
52320,7370267,1,2293106.0,138.3905487060547,4
52349,7370298,1,1650000.0,87.04997253417969,4
52354,7370303,1,3440000.0,872.1192016601562,4
52358,7370313,1,1450000.0,262.8120422363281,4
52363,7370318,1,3350000.0,743.6122436523438,4
52364,7370319,1,4900000.0,384.0155029296875,4
52367,7370322,1,5422267.0,457.6351623535156,4
52370,7370325,1,3630000.0,489.2113952636719,4
52375,7370329,1,2550000.0,435.5869140625,4
52387,7370349,1,2283333.5,14.070947647094727,4
52432,7370401,1,760000.0,18.462560653686523,4
52444,7370417,1,200000.0,9.972695350646973,4
52453,7370430,1,2250000.0,14.479491233825684,4
52511,7370512,1,2683333.5,81.47461700439453,4
52520,7370522,1,4073333.5,80.70477294921875,4
52549,7370560,1,4266666.5,29.77869987487793,4
52555,7370566,1,4099666.75,35.324607849121094,4
52559,7370571,1,450000.0,10.095992088317871,4
52561,7370573,1,3800000.0,31.15540313720703,4
52569,7370584,1,6800000.0,15.791903495788574,4
52572,7370587,1,4619533.0,26.161365509033203,4
52597,7370615,1,2200000.0,36.67020797729492,4
52598,7370616,1,8243333.5,33.27505874633789,4
52603,7370621,1,1300000.0,19.454505920410156,4
52605,7370623,1,4010000.0,42.1108283996582,4
52614,7370635,1,5113333.5,20.616147994995117,4
52644,7370671,1,1300000.0,93.97946166992188,4
52655,7370685,1,5632000.0,121.4455795288086,4
52656,7370687,1,1566666.625,86.31714630126953,4
52679,7370720,1,4648939.5,87.13853454589844,4
52721,7370783,1,2460000.0,104.52452850341797,4
52723,7370787,1,7400000.0,115.63072967529297,4
52742,7370820,1,2280000.0,69.29183197021484,4
52745,7370823,1,4233333.0,142.53965759277344,4
52747,7370825,1,4080000.0,115.67398071289062,4
52772,7370861,1,3256666.5,68.47107696533203,4
52776,7370865,1,2163333.25,66.0982437133789,4
52778,7370867,1,3606666.75,30.453641891479492,4
52796,7370887,1,1940000.0,47.57453918457031,4
52803,7370894,1,7225000.0,51.248592376708984,4
52825,7370943,1,1800000.0,147.0117950439453,4
52851,7370984,1,1650000.0,110.2667007446289,4
52856,7370990,1,8290039.0,177.34934997558594,4
52865,7371008,1,6193333.5,80.0904769897461,4
52899,7371052,1,200000.0,56.3247184753418,4
52900,7371053,1,2767878.75,62.78123474121094,4
52908,7371064,1,2884545.25,75.40127563476562,4
52915,7371076,1,843333.3125,47.69287109375,4
52918,7371080,1,6000151.5,106.60127258300781,4
52942,7371114,1,3600000.0,130.60169982910156,4
52944,7371116,1,3400000.0,58.323997497558594,4
52959,7371140,1,1400000.0,98.14893341064453,4
52965,7371147,1,3841606.0,41.22593688964844,4
52979,7371164,1,3441666.5,111.936279296875,4
52980,7371165,1,8354583.0,64.98859405517578,4
53005,7371203,1,5491000.0,182.34368896484375,4
53009,7371206,1,1559333.375,103.5147933959961,4
53011,7371208,1,2877000.0,115.56334686279297,4
53012,7371209,1,1741666.625,165.5150604248047,4
53013,7371210,1,4683333.5,194.4111785888672,4
53022,7371232,1,880000.0,39.17758560180664,4
53040,7371257,1,1467272.625,60.31214904785156,4
53041,7371258,1,2627272.75,55.036128997802734,4
53058,7371281,1,2783333.25,41.312679290771484,4
53059,7371283,1,460000.0,54.79733657836914,4
53060,7371284,1,920000.0,51.612667083740234,4
53077,7371304,1,1650000.0,51.612667083740234,4
53081,7371308,1,1943722.25,59.181331634521484,4
53084,7371311,1,1766666.75,51.52920913696289,4
53093,7371320,1,2280000.0,109.2656021118164,4
53101,7371330,1,3333333.25,32.566959381103516,4
53103,7371335,1,766666.625,34.642669677734375,4
53105,7371337,1,1940000.0,34.04524230957031,4
53110,7371345,1,2330000.0,34.04524230957031,4
53115,7371350,1,4767273.0,183.8577880859375,4
53128,7371366,1,1000000.0,112.1056900024414,4
53138,7371377,1,700000.0,106.61841583251953,4
53164,7371407,1,2100606.0,98.0180892944336,4
53172,7371416,1,1782000.0,87.54261779785156,4
53191,7371438,1,2000000.0,101.62471008300781,4
53192,7371439,1,6970000.0,97.98660278320312,4
53225,7371497,1,4894773.0,564.9249877929688,4
53233,7371508,1,4247939.5,72.94143676757812,4
53260,7371539,1,5377106.0,123.72832489013672,4
53268,7371547,1,7442500.0,457.56512451171875,4
53299,7371584,1,4196667.0,443.5044250488281,4
53312,7371600,1,5328333.5,74.95012664794922,4
53316,7371604,1,5330833.5,232.35382080078125,4
53359,7371654,1,4900000.0,25.958269119262695,4
53368,7371664,1,1688000.0,28.831605911254883,4
53388,7371685,1,6765000.0,21.029264450073242,4
53395,7371692,1,5513333.5,28.389503479003906,4
53423,7371728,1,3000000.0,32.51564025878906,4
53426,7371732,1,2320000.0,18.991655349731445,4
53429,7371737,1,725000.0,22.723310470581055,4
53455,7371767,1,2640000.0,52.82732009887695,4
53458,7371770,1,3066666.75,50.6835823059082,4
53486,7371814,1,6860000.0,40.632469177246094,4
53487,7371815,1,2000000.0,33.330928802490234,4
53499,7371828,1,2850000.0,119.90863800048828,4
53504,7371833,1,1720000.0,382.5382995605469,4
53505,7371836,1,5018666.5,103.96147918701172,4
53507,7371838,1,3300000.0,57.174720764160156,4
53521,7371853,1,2814606.0,122.92094421386719,4
53522,7371855,1,6588333.0,93.37190246582031,4
53540,7371877,1,556666.625,108.33740997314453,4
53573,7371920,1,2648333.25,602.6979370117188,4
53577,7371925,1,2150000.0,369.6318664550781,4
53588,7371936,1,1585000.0,558.3744506835938,4
53594,7371942,1,1570000.0,456.1314697265625,4
53619,7371968,1,3610000.0,549.0133056640625,4
53627,7371976,1,3469166.75,469.2159118652344,4
53646,7371996,1,3353750.0,305.7779235839844,4
53690,7372045,1,2637000.0,835.9857788085938,4
53696,7372051,1,1333333.25,1012.2621459960938,4
53701,7372056,1,3000000.0,602.438720703125,4
53712,7372069,1,1361666.625,1503.83740234375,4
53714,7372071,1,4400000.0,1480.0145263671875,4
53727,7372084,1,3360000.0,1098.5928955078125,4
53729,7372086,1,2242272.75,1418.15087890625,4
53752,7372110,1,2278733.25,270.9866027832031,4
53770,7372129,1,4640000.0,405.9441223144531,4
53777,7372136,1,2400000.0,200.446044921875,4
53786,7372145,1,7500000.0,1172.2060546875,4
53806,7372169,1,2200000.0,110.05972290039062,4
53807,7372170,1,2500000.0,111.70988464355469,4
53815,7372178,1,1500000.0,69.66954040527344,4
53817,7372180,1,4900000.0,66.43187713623047,4
53818,7372181,1,2050000.0,91.03644561767578,4
53838,7372201,1,5675000.0,86.10037994384766,4
53849,7372212,1,3423333.25,61.36478042602539,4
53888,7372251,1,583333.375,30.155292510986328,4
53895,7372258,1,4550606.0,72.43555450439453,4
53937,7372302,1,2000000.0,36.46153259277344,4
53941,7372306,1,4783333.5,38.84972381591797,4
53944,7372309,1,2504500.0,13.558302879333496,4
54017,7372387,1,1466666.625,17.755449295043945,4
54031,7372404,1,2091666.625,8.716602325439453,4
54051,7372427,1,2400000.0,41.83291244506836,4
54083,7372459,1,550000.0,94.19140625,4
54085,7372461,1,3649545.5,74.00363159179688,4
54086,7372462,1,3711939.25,80.36868286132812,4
54087,7372463,1,2500000.0,83.92727661132812,4
54091,7372467,1,2548939.5,57.456783294677734,4
54110,7372486,1,2204166.75,53.945796966552734,4
54133,7372507,1,4000000.0,96.0294189453125,4
54139,7372513,1,3065000.0,52.09246826171875,4
54142,7372516,1,7000000.0,48.6449089050293,4
54160,7372534,1,5200000.0,104.1654052734375,4
54164,7372538,1,2400000.0,257.2857666015625,4
54167,7372541,1,2262575.0,152.29896545410156,4
54178,7372552,1,8700000.0,178.57571411132812,4
54184,7372558,1,3900000.0,122.92333221435547,4
54198,7372572,1,1330000.0,50.861854553222656,4
54204,7372579,1,7399545.5,100.82150268554688,4
54219,7372593,1,3853333.5,67.28472900390625,4
54237,7372612,1,3690000.0,62.95844650268555,4
54244,7372620,1,9340000.0,52.465370178222656,4
54256,7372632,1,4470666.5,82.296875,4
54286,7372662,1,3000000.0,148.81265258789062,4
54290,7372666,1,3926666.5,145.40208435058594,4
54300,7372676,1,2233333.5,121.69363403320312,4
54337,7372714,1,2283333.25,59.3906364440918,4
54341,7372718,1,2360000.0,39.0056037902832,4
54391,7372772,1,1160000.0,101.69139862060547,4
54398,7372781,1,1800000.0,117.36698913574219,4
54399,7372782,1,2345000.0,52.16057205200195,4
54426,7372809,1,3983333.5,18.86495590209961,4
54427,7372810,1,1383333.375,21.123619079589844,4
54457,7372840,1,1905833.375,4.16818904876709,4
54465,7372849,1,1500000.0,691.1520385742188,4
54486,7372869,1,3316666.5,505.2617492675781,4
54519,7372906,1,2230000.0,126.01427459716797,4
54529,7372916,1,6435833.5,477.3093566894531,4
54543,7372930,1,1550000.0,380.87774658203125,4
54550,7372938,1,6079166.5,1329.9227294921875,4
54554,7372942,1,5633333.5,790.7905883789062,4
54579,7372968,1,5100000.0,42.40987014770508,4
54581,7372970,1,2660000.0,48.001041412353516,4
54590,7372980,1,2173333.25,347.9707946777344,4
54617,7373011,1,4600000.0,265.2386474609375,4
54629,7373024,1,9680000.0,558.2036743164062,4
54639,7373035,1,2892666.5,266.8808288574219,4
54668,7373065,1,4500000.0,275.3466796875,4
54684,7373081,1,6308500.0,1104.7940673828125,4
54729,7373130,1,1080000.0,92.13207244873047,4
54733,7373134,1,3000000.0,94.65206909179688,4
54736,7373137,1,2676666.75,100.4810562133789,4
54740,7373141,1,4540000.0,94.72643280029297,4
54752,7373154,1,5291667.0,110.3868408203125,4
54755,7373158,1,5125000.0,86.70323181152344,4
54759,7373162,1,6183333.5,81.19034576416016,4
54770,7373173,1,2740000.0,35.280426025390625,4
54771,7373174,1,6000000.0,32.6220588684082,4
54780,7373183,1,4200000.0,38.012611389160156,4
54831,7373234,1,3711416.5,43.42494583129883,4
54883,7373286,1,5040000.0,52.966773986816406,4
54905,7373308,1,1000000.0,60.694252014160156,4
54909,7373313,1,1300000.0,32.31400680541992,4
