,directorio,secuencia_p,HHincome,fex,hhsize
9004,7319691,1,7420000.0,56.31984901428223,6
9036,7319724,1,5450000.0,171.97456741333008,6
9053,7319741,1,3000000.0,91.37226676940918,6
9206,7319957,1,2645010.75,94.77735328674316,6
9249,7320012,1,5275505.5,89.93732643127441,6
9472,7320298,1,2600000.0,168.94053268432617,6
9566,7320422,1,750000.0,77.33792495727539,6
9607,7320471,1,1500000.0,66.34232139587402,6
9609,7320473,1,2483333.25,51.630483627319336,6
9658,7320534,1,1198333.375,65.80823707580566,6
9719,7320607,1,4256166.5,74.03426742553711,6
9827,7320757,1,6112021.5,390.94056701660156,6
9881,7320823,1,6189672.0,663.8735046386719,6
10015,7321004,3,2000000.0,20.20819616317749,6
10033,7321025,1,3080000.0,25.60089683532715,6
10035,7321027,1,3400000.0,21.003468990325928,6
10042,7321035,1,700000.0,25.168490409851074,6
10043,7321036,1,3550000.0,34.76388359069824,6
10048,7321041,1,5350000.0,23.197073936462402,6
10259,7321294,1,528166.625,530.2911071777344,6
11079,7322187,1,1465000.0,38.365994453430176,6
11319,7322455,1,1343533.375,751.7711791992188,6
11420,7322557,1,5400000.0,723.4119415283203,6
12119,7323272,1,5306666.5,217.06658935546875,6
12236,7323396,1,3730500.0,112.57668685913086,6
12351,7323514,1,3574172.0,134.93605041503906,6
12659,7323841,1,2817000.0,613.3215637207031,6
12660,7323842,1,2648333.25,340.5512924194336,6
12661,7323843,1,3470000.0,296.2097854614258,6
12667,7323852,1,367500.0,733.743896484375,6
12676,7323861,1,1856666.625,487.3629455566406,6
12775,7323972,1,1583000.0,439.0667266845703,6
12810,7324015,1,2435000.0,262.7885284423828,6
12822,7324029,1,6182982.0,387.64768981933594,6
13118,7324369,1,1320000.0,1105.2898864746094,6
13129,7324383,1,5703683.0,2503.622314453125,6
13237,7324505,1,4256666.5,714.6147766113281,6
13289,7324579,1,2499333.25,36.57106018066406,6
13368,7324669,1,6125666.5,479.2108612060547,6
13397,7324701,1,2300000.0,467.3023223876953,6
13403,7324708,1,6605000.0,1504.6207580566406,6
13461,7324789,1,6530000.0,491.0858459472656,6
13464,7324792,1,7100000.0,561.4626159667969,6
13480,7324807,2,3174000.0,620.7034149169922,6
13484,7324811,1,3668000.0,244.03548431396484,6
13551,7324886,1,5070000.0,315.70545959472656,6
13680,7325057,1,5657000.0,1920.599853515625,6
13970,7325465,1,4358838.5,123.17424774169922,6
14056,7325590,1,6750000.0,72.55063819885254,6
14092,7325645,1,3999333.5,63.027259826660156,6
14119,7325681,1,4540000.0,50.90158653259277,6
14143,7325711,1,6144166.5,56.80015182495117,6
14298,7325908,1,1550000.0,56.86368370056152,6
14315,7325925,1,1590000.0,201.34121704101562,6
14316,7325927,1,7162505.5,183.25899124145508,6
14535,7326226,1,3916666.75,127.4300765991211,6
14579,7326286,1,3316666.5,25.48048210144043,6
14601,7326310,1,2875000.0,32.68809986114502,6
14864,7326672,1,2462000.0,65.7894058227539,6
15020,7326892,1,2341666.5,98.24874114990234,6
15033,7326913,1,1600000.0,146.01612854003906,6
15150,7327092,1,4810000.0,87.86341094970703,6
15162,7327105,1,1945000.0,64.65703582763672,6
15179,7327125,1,2510000.0,54.55912971496582,6
15419,7327431,1,4080000.0,433.12774658203125,6
15446,7327458,1,8810505.0,871.6110534667969,6
15659,7327725,1,3000000.0,48.0816593170166,6
15739,7327810,1,5718333.5,126.37635040283203,6
15745,7327817,1,3566666.75,140.41817092895508,6
15755,7327827,1,5213333.0,190.38625717163086,6
15912,7328006,1,5507000.0,633.2583618164062,6
15914,7328008,1,9075000.0,761.5285034179688,6
15939,7328038,1,4850000.0,233.24393463134766,6
15952,7328054,1,6085000.0,325.4168930053711,6
15972,7328082,1,2857172.0,241.44699096679688,6
16001,7328113,1,2325172.0,899.1755676269531,6
16033,7328152,1,4406667.0,765.2421569824219,6
16500,7328685,1,5846667.0,700.9236602783203,6
16569,7328756,1,3806666.75,231.33119201660156,6
16615,7328803,1,1886666.625,399.7642364501953,6
16632,7328822,1,4951666.5,2296.9639892578125,6
16752,7328963,1,2215000.0,237.53009033203125,6
16776,7328987,1,2640000.0,359.48826599121094,6
16925,7329149,1,1012000.0,867.1248779296875,6
16930,7329154,1,2663333.5,958.0906677246094,6
17084,7329323,1,2200000.0,123.53877639770508,6
17271,7329520,1,4235000.0,80.4569320678711,6
17345,7329594,1,6052505.5,62.579240798950195,6
17420,7329699,1,1400000.0,103.56929397583008,6
17607,7329893,1,5716667.0,357.3702621459961,6
17678,7329968,1,2600000.0,24.863459587097168,6
17821,7330133,1,7976336.0,1719.4037475585938,6
18018,7330351,1,7400000.0,564.1656646728516,6
18092,7330432,1,4100000.0,597.3257904052734,6
18355,7330734,1,5091667.0,378.4105224609375,6
18361,7330739,1,4899166.5,291.5362243652344,6
18424,7330819,1,6744872.0,1033.7828979492188,6
18450,7330852,1,3110833.5,437.7033233642578,6
18515,7330928,1,3603333.25,693.6512603759766,6
18538,7330953,1,3700000.0,1025.841796875,6
18611,7331041,1,2630000.0,664.6484069824219,6
18799,7331241,1,3051166.5,827.89892578125,6
18818,7331261,1,5785922.0,1844.8804321289062,6
19148,7331610,1,5312500.0,25.98486614227295,6
19342,7331816,1,3164333.5,189.42897033691406,6
19627,7332103,1,4095333.5,216.4068374633789,6
19829,7332299,1,7554333.5,131.18195343017578,6
19889,7332362,1,1683333.375,327.7914733886719,6
19903,7332376,1,1801666.625,973.6819152832031,6
20094,7332628,1,1400000.0,138.3167266845703,6
20855,7333524,1,5055000.0,549.2351989746094,6
21783,7334573,1,3547172.0,546.1500549316406,6
21898,7334713,1,3715000.0,517.7566223144531,6
21916,7334737,1,1897833.375,429.82850646972656,6
21922,7334743,1,3484166.75,265.3963165283203,6
21928,7334749,1,579500.0,498.1370086669922,6
21992,7334820,1,3664666.5,287.1155319213867,6
22033,7334878,1,5400000.0,2114.8341064453125,6
22054,7334908,1,2717000.0,1710.4586791992188,6
22116,7334989,1,1960000.0,141.67998504638672,6
22117,7334990,1,4720000.0,158.66316604614258,6
22149,7335028,1,1760000.0,91.71485137939453,6
22286,7335200,1,2733333.25,144.36127853393555,6
22290,7335210,1,2529672.0,225.81546020507812,6
22486,7335471,1,2200000.0,92.51424407958984,6
22493,7335479,1,1378333.375,25.98486614227295,6
22620,7335638,1,1820300.0,264.5580139160156,6
22653,7335686,1,5332666.5,88.26627159118652,6
22705,7335756,1,1600000.0,57.670875549316406,6
22718,7335770,1,9889000.0,95.77791595458984,6
22727,7335781,1,4200000.0,63.971649169921875,6
22731,7335785,1,2800000.0,64.84380340576172,6
22741,7335797,1,6683333.0,59.23301124572754,6
22939,7336053,1,3600000.0,57.59967613220215,6
22944,7336058,1,2615000.0,57.23041534423828,6
23028,7336171,1,2651000.0,16.34916114807129,6
23256,7336468,1,6560000.0,330.5885925292969,6
23387,7336627,1,6907833.0,94.90497207641602,6
23558,7336863,1,2997172.0,105.02585220336914,6
23594,7336912,1,2901666.75,138.96964645385742,6
23857,7337263,1,1100000.0,29.924569129943848,6
23874,7337282,1,9458333.0,92.72008895874023,6
24010,7337456,1,1141666.625,382.6666946411133,6
24095,7337570,1,5875677.5,212.1521759033203,6
24133,7337610,1,4022138.75,955.1004638671875,6
24189,7337681,1,4910000.0,104.67049026489258,6
24512,7338108,1,4000000.0,11.43984603881836,6
24523,7338128,1,4550000.0,25.662022590637207,6
24536,7338143,1,1815000.0,1235.0165405273438,6
24603,7338219,1,3400000.0,64.9434585571289,6
24617,7338234,1,4658333.5,134.78074264526367,6
24665,7338304,1,2350000.0,32.24059295654297,6
24725,7338365,1,6150666.5,894.4851379394531,6
24795,7338435,1,5200000.0,173.52092742919922,6
24874,7338530,1,4400000.0,179.3342742919922,6
25184,7338854,1,4617677.5,56.720632553100586,6
25290,7338973,1,3850000.0,19.24201726913452,6
25300,7338983,1,2977500.0,43.120365142822266,6
25381,7339082,1,4088125.0,122.23431015014648,6
25573,7339280,1,120000.0,64.49681282043457,6
26114,7339824,1,3363333.25,233.4817886352539,6
26119,7339829,1,5400000.0,122.09278106689453,6
26374,7340110,1,8340000.0,74.70870208740234,6
26514,7340254,1,3600000.0,13.251793384552002,6
26865,7340634,1,3405000.0,198.6646270751953,6
26871,7340638,1,3228000.0,362.3976745605469,6
26904,7340672,1,5800000.0,157.74628829956055,6
26916,7340685,1,5702000.0,634.4903411865234,6
26919,7340688,1,5879166.5,370.21238708496094,6
26940,7340716,1,2595000.0,450.58831787109375,6
26956,7340732,1,4271000.0,517.0374755859375,6
26961,7340738,1,4193838.75,1054.5459594726562,6
27360,7341271,1,7311666.5,82.34377670288086,6
27442,7341370,1,6975000.0,44.456780433654785,6
27725,7341736,1,1050000.0,66.34303092956543,6
27801,7341831,1,2340000.0,92.36667823791504,6
27815,7341854,1,500000.0,83.19026756286621,6
27831,7341873,1,1423939.375,63.02292823791504,6
27920,7341981,1,6060000.0,15.920389652252197,6
27927,7341991,1,1450000.0,29.683101654052734,6
27960,7342034,1,4980000.0,12.846560955047607,6
28129,7342254,1,2920000.0,161.99442672729492,6
28141,7342267,1,4816212.0,149.12339401245117,6
28162,7342295,1,2100000.0,109.5076789855957,6
28177,7342312,1,3062500.0,67.10661506652832,6
28322,7342496,1,3377083.5,119.7271842956543,6
28403,7342624,1,780000.0,249.99433135986328,6
28804,7343130,1,2850000.0,61.31934356689453,6
28806,7343132,1,2830000.0,63.39104461669922,6
28921,7343267,1,5755000.0,209.51206970214844,6
28935,7343286,1,9250000.0,179.9018440246582,6
28969,7343326,1,3333333.5,157.41444396972656,6
29486,7343977,1,5486667.0,1390.6608581542969,6
29742,7344302,1,3175000.0,24.131775856018066,6
29802,7344366,1,6625000.0,32.673545837402344,6
29813,7344376,1,1780000.0,18.55971622467041,6
29893,7344465,1,7442500.0,65.16591453552246,6
30001,7344576,1,1483333.375,231.34304809570312,6
30194,7344780,1,5600000.0,36.04207706451416,6
30221,7344807,1,1600000.0,81.09972381591797,6
30251,7344839,1,3395000.0,637.0450286865234,6
30260,7344847,1,4573333.0,133.32219314575195,6
30297,7344893,1,5195000.0,285.9262161254883,6
30309,7344906,1,2210000.0,190.46026611328125,6
30444,7345052,1,3680833.25,620.1280059814453,6
30561,7345194,1,8552500.0,292.19581604003906,6
30606,7345243,1,8796000.0,772.9942932128906,6
30651,7345297,1,6393333.5,87.97920799255371,6
30675,7345325,1,7433167.0,130.3395652770996,6
30692,7345342,1,2785000.0,97.75467681884766,6
30706,7345356,1,3360000.0,111.08485794067383,6
30741,7345393,1,5316666.5,45.59878921508789,6
30755,7345407,1,2708333.25,35.6471586227417,6
30871,7345526,1,3163333.5,64.93968772888184,6
30941,7345606,1,2819166.75,109.43759536743164,6
30955,7345620,1,3033333.25,185.5144500732422,6
31337,7346016,1,2764666.75,78.94318199157715,6
31342,7346021,1,4143000.0,171.76050567626953,6
31352,7346031,1,5112000.0,274.9702377319336,6
31411,7346094,1,3563939.5,132.37409591674805,6
31493,7346181,1,7550000.0,79.10002899169922,6
31653,7346337,1,4273333.5,64.91072845458984,6
31885,7346576,1,1633333.375,804.6048889160156,6
32368,7347123,1,6112333.0,248.09683227539062,6
32413,7347174,1,5545333.5,939.9563598632812,6
32543,7347316,1,1875000.0,267.0222702026367,6
32547,7347317,1,9920833.0,458.44610595703125,6
32589,7347362,1,5295833.5,410.80320739746094,6
32601,7347375,1,5609500.0,805.5068664550781,6
32645,7347422,1,2141666.75,378.59310150146484,6
32653,7347430,1,7340000.0,322.92796325683594,6
32672,7347451,1,2515606.0,507.3376007080078,6
32720,7347512,1,6301000.0,1143.5191040039062,6
32825,7347640,1,7038333.5,131.19017028808594,6
32851,7347673,1,9128333.0,70.38336753845215,6
32853,7347676,1,2600000.0,113.97597885131836,6
32878,7347706,1,1916666.75,130.35086059570312,6
32910,7347743,1,5627846.0,117.30561447143555,6
32956,7347792,1,4920000.0,48.0095329284668,6
33048,7347912,1,3466666.75,58.538326263427734,6
33113,7347988,1,8285000.0,85.59839630126953,6
33280,7348219,1,5606667.0,144.7298927307129,6
33348,7348313,1,4200000.0,223.60903930664062,6
33429,7348430,1,9000000.0,38.39550590515137,6
33536,7348560,1,1436666.625,26.78251075744629,6
33557,7348589,1,1140000.0,16.946555614471436,6
33614,7348657,1,2200000.0,25.290618896484375,6
33615,7348659,1,3725000.0,29.730165481567383,6
33699,7348767,1,9220000.0,160.19984436035156,6
33723,7348801,1,7743333.5,36.33987236022949,6
33763,7348852,1,8180000.0,31.281932830810547,6
33876,7349005,1,2795378.5,143.21986770629883,6
33882,7349013,1,2350000.0,126.26139450073242,6
33946,7349094,1,5448333.5,111.88143539428711,6
34060,7349240,1,2626666.5,110.16081619262695,6
34111,7349314,1,6238705.0,116.84754180908203,6
34280,7349545,1,6424467.0,165.3175163269043,6
34319,7349592,1,1251666.625,79.33416366577148,6
34375,7349667,1,2513333.5,116.45713806152344,6
34413,7349707,1,8435191.0,256.30062103271484,6
34481,7349805,1,3318939.5,47.74433898925781,6
34511,7349837,1,1740000.0,34.56915092468262,6
34593,7349936,1,1800000.0,149.58453369140625,6
34794,7350197,1,3550000.0,389.9120635986328,6
34846,7350260,1,6155000.0,157.85026931762695,6
34949,7350382,1,8000000.0,25.333582878112793,6
34971,7350428,1,4076666.75,96.77542877197266,6
35295,7350828,1,4825666.5,304.0239486694336,6
35395,7350938,1,2461179.5,127.62953567504883,6
35579,7351128,1,2400000.0,13.923006534576416,6
35736,7351298,1,3960000.0,234.5782699584961,6
35990,7351560,1,1982000.0,17.7913556098938,6
36026,7351600,1,746666.625,495.6940612792969,6
36077,7351656,1,2826666.5,336.7939224243164,6
36261,7351859,1,4500000.0,859.7575378417969,6
36311,7351918,1,5556667.0,347.7290725708008,6
36322,7351929,1,5882500.0,420.3556365966797,6
36323,7351930,1,4931167.0,288.34000396728516,6
36750,7352385,1,6038000.0,31.019413948059082,6
36824,7352459,1,1830000.0,53.51525115966797,6
37099,7352769,1,3460000.0,19.86154317855835,6
37132,7352802,1,3466666.75,187.79157257080078,6
37567,7353236,1,2894545.25,107.03605270385742,6
37586,7353255,1,4970000.0,170.04960250854492,6
37901,7353588,1,8250000.0,1945.6788940429688,6
38165,7353878,1,1600000.0,300.13453674316406,6
38287,7354017,1,1200000.0,216.35909271240234,6
38861,7354656,1,5945000.0,513.8844451904297,6
39202,7355063,1,5323333.5,2783.5753784179688,6
39242,7355113,1,6103333.5,179.9114227294922,6
39306,7355191,1,5000000.0,134.28935623168945,6
39465,7355392,1,2666666.75,137.58929443359375,6
39637,7355627,1,6190000.0,64.70532989501953,6
39756,7355782,1,1900000.0,48.24947547912598,6
39757,7355786,1,3000000.0,95.62347793579102,6
39781,7355816,1,5000000.0,141.46427536010742,6
39871,7355938,1,6041667.0,89.1324234008789,6
39874,7355941,1,5866666.5,59.918500900268555,6
40097,7356215,1,1300000.0,26.81308364868164,6
40149,7356275,1,4000000.0,21.450468063354492,6
40162,7356288,1,1294000.0,22.742815017700195,6
40546,7356815,1,6100000.0,118.73738479614258,6
40611,7356915,1,3416666.75,98.32133102416992,6
40614,7356919,1,6184545.5,137.7279167175293,6
40688,7356999,1,5520000.0,137.4916648864746,6
40896,7357251,1,2500000.0,56.23182678222656,6
40926,7357283,1,3610000.0,54.313459396362305,6
40966,7357332,1,3033939.5,83.83760833740234,6
41024,7357397,1,4583333.5,209.7707977294922,6
41034,7357409,1,950000.0,135.58133697509766,6
41116,7357510,1,5000000.0,154.52802658081055,6
41279,7357712,1,4378333.5,607.2798614501953,6
41309,7357745,1,2710000.0,129.6939582824707,6
41470,7357947,1,4853333.0,1041.2130432128906,6
41486,7357963,1,5980000.0,435.30267333984375,6
41488,7357965,1,4552689.5,329.2510070800781,6
41495,7357973,1,3027333.25,585.4191284179688,6
41512,7357991,1,4064119.5,203.62662506103516,6
41522,7358001,1,2703333.5,276.4306869506836,6
41596,7358080,1,4441666.5,233.59911346435547,6
41975,7358517,1,6183333.0,99.0190544128418,6
41978,7358521,1,3253933.5,131.99799728393555,6
42322,7358895,1,3536083.25,326.6737060546875,6
42346,7358925,1,1475833.25,315.094482421875,6
42388,7358974,1,4200000.0,1190.3244323730469,6
42498,7359101,1,2100000.0,977.6159362792969,6
43042,7359672,1,2741666.5,172.34264373779297,6
43223,7359849,1,3520000.0,671.5771179199219,6
43234,7359860,1,2308333.5,749.3352355957031,6
43269,7359896,1,3663333.5,1127.4105834960938,6
43289,7359920,1,6833333.5,380.5506591796875,6
43323,7359957,1,420000.0,173.39619827270508,6
43357,7359994,1,2458333.25,392.34979248046875,6
43368,7360006,1,4430000.0,191.97191619873047,6
43381,7360022,1,3377500.0,350.78556060791016,6
43440,7360083,1,4840000.0,494.767822265625,6
43488,7360141,1,6029167.0,261.57916259765625,6
43500,7360153,1,8233333.5,351.7532958984375,6
43558,7360212,1,2371666.75,143.63905334472656,6
43588,7360245,1,3050000.0,231.09814453125,6
43638,7360302,1,1677500.0,218.95806884765625,6
43728,7360403,1,2190000.0,398.5334930419922,6
43735,7360416,1,1301666.625,630.339111328125,6
43870,7360564,1,4190000.0,640.5786437988281,6
44053,7360763,1,610000.0,370.0177688598633,6
44556,7361309,1,1393750.0,68.46290588378906,6
44880,7361660,1,7760600.0,192.82571411132812,6
44930,7361710,1,4916666.5,10.214508533477783,6
44936,7361716,1,2200000.0,119.1470947265625,6
44947,7361728,1,5750000.0,107.6396369934082,6
45186,7361971,1,7729727.5,250.20380401611328,6
45220,7362006,1,6200000.0,157.1183624267578,6
45368,7362158,1,3136666.75,107.52397155761719,6
45414,7362204,1,3831333.5,152.8472442626953,6
45486,7362277,1,2675000.0,54.727312088012695,6
45617,7362407,1,5352500.0,28.662354469299316,6
45619,7362409,1,7866667.0,26.417344093322754,6
45725,7362526,1,4520000.0,132.03229522705078,6
45796,7362600,1,6721212.0,712.1497192382812,6
45837,7362644,1,1980000.0,224.71783447265625,6
45883,7362696,1,4070000.0,243.09869384765625,6
45901,7362716,1,4580000.0,343.3729248046875,6
46119,7362958,1,24.75,598.1951751708984,6
46382,7363253,1,4860000.0,379.94297790527344,6
46502,7363400,1,4016666.75,519.2645874023438,6
46524,7363424,1,2845189.5,620.4900512695312,6
46535,7363437,1,3688106.0,797.7728576660156,6
46653,7363580,1,3500000.0,611.4181365966797,6
47251,7364256,1,4720000.0,502.0093688964844,6
47303,7364320,1,9400000.0,210.9304962158203,6
47531,7364591,1,1520000.0,126.38019561767578,6
47703,7364811,1,2819772.5,60.671064376831055,6
47704,7364812,1,7317500.0,73.80715942382812,6
47727,7364838,1,5882272.5,45.78665542602539,6
47791,7364922,1,3250000.0,67.48805809020996,6
47868,7365020,1,5450000.0,62.47198677062988,6
48030,7365222,1,3420000.0,119.71202087402344,6
48106,7365310,1,7080606.0,123.45624160766602,6
48110,7365312,1,4750000.0,62.392696380615234,6
48128,7365331,1,5590811.0,45.37650775909424,6
48168,7365379,1,1480000.0,33.16143321990967,6
48169,7365380,1,4030000.0,11.7204008102417,6
48290,7365539,1,3400000.0,131.09042358398438,6
48470,7365753,1,4720000.0,67.71340942382812,6
48675,7366037,1,3247000.0,261.57568359375,6
48902,7366337,1,6328100.0,103.87394714355469,6
48948,7366408,1,626500.0,144.6654167175293,6
49033,7366535,1,1274166.625,69.42687034606934,6
49079,7366588,1,2806000.0,54.07495880126953,6
49143,7366659,1,9608333.0,177.9891242980957,6
49467,7367069,1,3006833.25,23.610141277313232,6
49668,7367304,1,6670833.5,155.54912567138672,6
49839,7367506,1,5023733.5,497.2939910888672,6
49887,7367557,1,2540000.0,250.36459350585938,6
49950,7367631,1,1940000.0,65.37464904785156,6
49981,7367663,1,8660000.0,98.06197357177734,6
50026,7367712,1,4425000.0,110.31971740722656,6
50032,7367718,1,4625000.0,120.48386764526367,6
50493,7368205,1,2575000.0,32.74417591094971,6
51017,7368738,1,4576000.0,106.2238883972168,6
51140,7368859,1,5704600.0,210.93557739257812,6
51146,7368865,1,2020000.0,181.99658203125,6
51155,7368875,1,1224833.375,134.39379501342773,6
51162,7368882,1,5009167.0,144.83467483520508,6
51207,7368927,1,5544000.0,65.77669143676758,6
51320,7369043,1,3856939.5,545.3662719726562,6
51329,7369053,1,900000.0,59.61208534240723,6
51344,7369068,1,4980000.0,179.31245040893555,6
51345,7369069,1,1904166.625,74.41024017333984,6
51526,7369254,1,8325500.0,74.74735450744629,6
51599,7369339,1,5611305.5,681.1968841552734,6
51637,7369383,1,6003333.5,243.5189208984375,6
51658,7369405,1,6151666.5,294.8154602050781,6
51834,7369626,1,800000.0,125.30140686035156,6
51842,7369635,1,4290000.0,130.35876846313477,6
52355,7370306,1,2500000.0,525.6240692138672,6
52470,7370453,1,908333.375,31.881709098815918,6
52763,7370849,1,5208333.0,90.9408187866211,6
52764,7370850,1,2733500.0,36.37642765045166,6
52952,7371133,1,4583333.5,200.8303985595703,6
52995,7371190,1,6140606.0,265.09957122802734,6
53018,7371228,1,6681666.5,87.38191795349121,6
53052,7371275,1,900000.0,52.024824142456055,6
53211,7371469,1,3306666.75,745.3465118408203,6
53227,7371499,1,5166666.5,669.3289947509766,6
53228,7371501,1,2582666.5,624.9528350830078,6
53230,7371505,1,2001666.625,1099.0907592773438,6
53554,7371894,1,1773333.375,1291.1369934082031,6
53567,7371913,1,7631666.5,582.8247528076172,6
53601,7371949,1,7632000.0,737.8786010742188,6
53828,7372191,1,4200000.0,139.81760787963867,6
53844,7372207,1,4786667.0,73.61947631835938,6
53978,7372345,1,2745833.5,113.85778427124023,6
54673,7373070,1,3130000.0,203.99356842041016,6
54721,7373120,1,6928667.0,58.83718299865723,6
54754,7373157,1,2440000.0,108.95774459838867,6
54840,7373243,1,7132250.0,145.11756134033203,6
55065,7373482,1,1746333.375,18.446338176727295,6
55088,7373506,1,2637500.0,22.799112796783447,6
55349,7373770,1,960000.0,180.78983688354492,6
55399,7373817,1,5730000.0,400.99658203125,6
55447,7373867,1,7350000.0,125.29233169555664,6
55761,7374180,1,3752500.0,117.36814498901367,6
55835,7374258,1,3716666.75,1021.4905700683594,6
56244,7374711,1,6078333.0,510.7935333251953,6
56325,7374813,1,5860000.0,282.6709671020508,6
56359,7374848,1,6244166.5,192.92671966552734,6
56489,7375018,1,2150000.0,176.5397071838379,6
56490,7375019,1,60000.0,108.95774459838867,6
56529,7375063,1,2160000.0,52.15044593811035,6
56637,7375194,1,5333333.5,73.92722511291504,6
56755,7375338,1,3281666.5,28.760035514831543,6
56847,7375468,1,1520000.0,111.34398651123047,6
56850,7375475,1,4000000.0,246.34817504882812,6
56870,7375505,1,3000000.0,182.82231903076172,6
56985,7375654,1,1680000.0,43.91260814666748,6
57073,7375761,1,1300000.0,23.034110069274902,6
57171,7375868,1,3250000.0,150.95497512817383,6
