,directorio,secuencia_p,HHincome,fex,hhsize
21984,7334813,2,6792000.0,732.1901550292969,12
103091,7429148,1,9650000.0,154.82720947265625,12
163607,7499565,1,7150000.0,176.88768768310547,12
182313,7521476,1,2613333.25,503.3243865966797,12
190192,7530446,1,9446583.0,380.95994567871094,12
205873,7548755,1,9573333.0,143.16343688964844,12
