,directorio,secuencia_p,HHincome,fex,hhsize
550,7309702,1,4321250.0,1687.3275146484375,3
551,7309706,1,5125333.0,739.0431060791016,3
566,7309725,1,4416666.5,726.8188934326172,3
569,7309729,1,2317333.5,945.6717224121094,3
570,7309731,1,4591667.0,749.1373443603516,3
585,7309750,1,1200000.0,1987.9896240234375,3
592,7309758,1,1083333.375,1968.5489501953125,3
595,7309762,1,2000000.0,1285.8738098144531,3
597,7309767,1,800000.0,1196.5843505859375,3
603,7309777,1,2000000.0,1177.3699035644531,3
606,7309780,1,5000000.0,989.1337280273438,3
613,7309789,1,4500000.0,711.2425689697266,3
616,7309793,1,2700333.5,1126.1876220703125,3
617,7309794,1,2225000.0,1166.1946105957031,3
618,7309795,1,1742000.0,857.2491760253906,3
619,7309797,1,4115000.0,1312.3658752441406,3
622,7309801,1,400000.0,857.2491760253906,3
625,7309806,1,1670833.375,735.8881072998047,3
635,7309823,1,2200000.0,828.153076171875,3
643,7309837,1,966666.6875,99.38877868652344,3
644,7309838,1,8600000.0,100.72273635864258,3
646,7309840,1,500000.0,83.5015811920166,3
647,7309840,2,1708666.625,83.5015811920166,3
653,7309848,1,1200000.0,52.93806266784668,3
656,7309854,1,4400000.0,65.06407356262207,3
657,7309855,1,1300000.0,94.84308815002441,3
659,7309857,1,2400000.0,65.06407356262207,3
660,7309858,1,3300000.0,104.03924560546875,3
668,7309865,1,16666.666015625,115.46174240112305,3
669,7309866,1,2766666.75,107.32194900512695,3
670,7309867,1,2900000.0,115.05487060546875,3
672,7309869,1,4250000.0,107.32194900512695,3
674,7309871,1,4800000.0,102.00173950195312,3
676,7309873,1,4245333.5,82.48818969726562,3
679,7309877,1,1600000.0,120.34437561035156,3
680,7309878,1,160000.0,97.87361526489258,3
693,7309892,1,6500000.0,73.3304672241211,3
697,7309896,1,4040000.0,65.20458984375,3
704,7309906,1,3480000.0,65.92631721496582,3
713,7309916,1,1880000.0,82.98766136169434,3
717,7309920,1,2000000.0,65.46291732788086,3
727,7309931,1,4400000.0,142.63502883911133,3
728,7309932,1,4157200.0,58.73785972595215,3
732,7309936,1,4900000.0,110.0478744506836,3
733,7309937,1,1520000.0,149.8257293701172,3
735,7309939,1,770000.0,85.33496475219727,3
738,7309944,1,2401010.75,120.87657165527344,3
751,7309958,1,183333.328125,69.9254207611084,3
775,7309987,1,2803333.25,123.72351837158203,3
779,7309993,1,2837000.0,81.32418823242188,3
783,7309997,1,2200000.0,106.12986373901367,3
785,7310000,1,3123416.5,127.28900527954102,3
789,7310005,1,2905900.5,107.72330474853516,3
809,7310031,1,2500000.0,74.9128646850586,3
812,7310034,1,450000.0,112.23807907104492,3
814,7310036,1,9810006.0,90.74645233154297,3
816,7310039,1,1200000.0,82.75356674194336,3
819,7310042,1,3700000.0,92.23698234558105,3
825,7310048,1,1800000.0,52.59758377075195,3
826,7310049,1,3300000.0,64.05345726013184,3
838,7310063,1,4227505.0,44.41694355010986,3
845,7310070,1,2400000.0,31.264863967895508,3
846,7310071,1,2700000.0,25.683002471923828,3
850,7310075,1,1040000.0,31.5276517868042,3
860,7310085,1,7000000.0,34.45796012878418,3
863,7310088,1,1950505.375,26.035783767700195,3
871,7310094,1,680000.0,24.961358070373535,3
873,7310096,1,6800000.0,24.961358070373535,3
874,7310097,1,2166666.75,26.62283420562744,3
881,7310105,1,2888333.5,43.66618824005127,3
883,7310107,1,6550000.0,28.804347038269043,3
888,7310112,1,500000.0,24.00105571746826,3
901,7310125,1,4083333.25,35.0379524230957,3
912,7310140,1,6116211.0,43.385358810424805,3
915,7310143,1,1600000.0,42.734564781188965,3
921,7310150,1,2996336.5,38.13541030883789,3
926,7310155,1,5454166.5,28.88840961456299,3
927,7310156,1,1210000.0,18.943772792816162,3
934,7310164,1,2198838.5,23.353835105895996,3
937,7310167,1,2880505.5,32.11152362823486,3
940,7310170,1,1000000.0,15.865093231201172,3
942,7310172,1,3292172.0,30.629090309143066,3
943,7310173,1,1550000.0,18.30902624130249,3
946,7310176,1,2600000.0,34.384846687316895,3
968,7310200,1,1000000.0,18.564760208129883,3
981,7310240,1,8749667.0,47.42940616607666,3
983,7310242,1,5778333.5,48.23602867126465,3
988,7310248,1,4723838.5,58.70260047912598,3
989,7310249,1,2405172.0,58.70260047912598,3
991,7310251,1,3166005.5,48.37009048461914,3
1001,7310261,1,5979672.0,22.722524642944336,3
1016,7310280,1,2617677.5,24.552927017211914,3
1028,7310295,1,9588666.0,55.34798812866211,3
1043,7310318,1,4200000.0,31.88104820251465,3
1044,7310319,1,1663838.625,83.95665550231934,3
1054,7310332,1,800000.0,47.965850830078125,3
1068,7310347,1,1740000.0,94.30733871459961,3
1069,7310348,1,4237500.0,32.22407341003418,3
1075,7310355,1,3496000.0,91.87815284729004,3
1079,7310360,1,1000000.0,40.6982946395874,3
1082,7310363,1,5773838.5,45.2847204208374,3
1085,7310366,1,1242172.0,66.1736068725586,3
1086,7310367,1,2600505.5,108.68656539916992,3
1094,7310375,1,2600000.0,74.00731658935547,3
1099,7310381,1,1425000.0,67.15219116210938,3
1100,7310382,1,1200000.0,69.37580108642578,3
1106,7310390,1,7550000.0,58.8072395324707,3
1111,7310395,1,4796344.0,55.00908851623535,3
1113,7310397,1,3640000.0,72.45770645141602,3
1119,7310405,1,7279167.0,66.89580917358398,3
1131,7310421,1,300000.0,38.4098482131958,3
1134,7310428,1,1500000.0,34.426589012145996,3
1140,7310437,1,8358838.5,46.21055316925049,3
1154,7310452,1,4188838.5,49.02737617492676,3
1164,7310462,1,1025000.0,48.87839698791504,3
1167,7310465,1,3000000.0,39.85055351257324,3
1168,7310467,1,7933333.5,49.75209045410156,3
1174,7310474,1,1238505.375,49.02737617492676,3
1176,7310476,1,6468666.5,58.46791648864746,3
1182,7310482,1,2510505.25,64.58840560913086,3
1183,7310483,1,4062916.5,49.4783878326416,3
1200,7310505,1,4198333.0,61.62257766723633,3
1203,7310508,1,3000000.0,32.037288665771484,3
1204,7310509,1,3226666.75,25.967388153076172,3
1207,7310513,1,3776666.75,26.665163040161133,3
1211,7310517,1,2000000.0,41.876094818115234,3
1212,7310519,1,2650000.0,27.409810066223145,3
1216,7310522,2,2400333.5,44.16661262512207,3
1217,7310522,3,400000.0,44.16661262512207,3
1224,7310530,1,2000000.0,33.785828590393066,3
1225,7310531,1,7764000.0,27.873433113098145,3
1233,7310538,1,8148333.5,40.61759090423584,3
1239,7310543,1,2520000.0,30.709925651550293,3
1241,7310545,1,1010000.0,25.8195219039917,3
1242,7310546,1,1000000.0,31.407073974609375,3
1247,7310555,1,3937500.0,18.155672550201416,3
1253,7310562,1,960000.0,39.04360771179199,3
1261,7310570,1,1323666.625,74.12196922302246,3
1262,7310571,1,2440000.0,21.816952228546143,3
1265,7310574,1,4311192.0,25.295531272888184,3
1267,7310576,1,680000.0,57.103769302368164,3
1268,7310577,1,2067000.0,84.0307846069336,3
1269,7310578,1,5397200.0,47.9104642868042,3
1272,7310581,1,2800000.0,73.87160682678223,3
1275,7310584,1,8222667.0,44.333696365356445,3
1287,7310597,1,1130000.0,33.80010223388672,3
1289,7310600,1,3683333.25,42.04893779754639,3
1291,7310602,1,170000.0,37.223198890686035,3
1292,7310603,1,250000.0,32.27072525024414,3
1300,7310616,1,3375000.0,23.767427444458008,3
1321,7310638,1,1478666.625,36.248637199401855,3
1322,7310639,1,2346333.5,22.256176471710205,3
1332,7310653,1,9976000.0,50.337873458862305,3
1335,7310657,1,7008666.5,38.729281425476074,3
1344,7310666,1,6850000.0,72.09019660949707,3
1356,7310685,1,960000.0,32.03773212432861,3
1359,7310688,1,1125000.0,36.8525505065918,3
1375,7310706,1,2200000.0,50.94641876220703,3
1377,7310708,1,2300000.0,35.93311786651611,3
1379,7310710,1,2234000.0,139.08531188964844,3
1384,7310716,1,1158666.625,31.985824584960938,3
1387,7310719,1,1200505.375,57.287052154541016,3
1389,7310721,1,7700000.0,52.219139099121094,3
1390,7310722,1,1440505.375,72.24660301208496,3
1394,7310728,1,3220000.0,28.008991241455078,3
1395,7310729,1,3367172.0,42.9298210144043,3
1400,7310735,1,1941666.625,165.26744842529297,3
1401,7310736,1,1590000.0,87.95280647277832,3
1407,7310744,1,1737500.0,82.90740394592285,3
1410,7310747,1,1678672.0,107.67601776123047,3
1418,7310755,1,3901516.0,66.76094627380371,3
1419,7310756,1,1400000.0,110.35786056518555,3
1420,7310757,1,1600000.0,46.36420726776123,3
1422,7310760,1,2200000.0,121.34281539916992,3
1423,7310761,1,2000000.0,54.00185966491699,3
1430,7310768,1,1158666.625,65.63002967834473,3
1433,7310772,1,2050000.0,65.63002967834473,3
1438,7310777,1,2377500.0,94.17052459716797,3
1445,7310782,1,953666.6875,58.313032150268555,3
1449,7310787,1,3250000.0,80.89521217346191,3
1458,7310799,1,640000.0,31.985824584960938,3
1460,7310803,1,2520833.5,115.30245208740234,3
1463,7310804,1,1577172.0,120.56045150756836,3
1468,7310810,1,1390000.0,118.58728408813477,3
1471,7310814,1,5855000.0,47.85952091217041,3
1472,7310818,1,4866666.5,94.89386558532715,3
1474,7310821,1,1663333.375,23.262418270111084,3
1476,7310823,1,1293977.625,97.89447784423828,3
1479,7310826,1,1046666.6875,114.71461486816406,3
1481,7310828,1,1413333.375,111.47259521484375,3
1486,7310833,1,2700000.0,59.13560485839844,3
1488,7310835,1,1100000.0,33.25617599487305,3
1490,7310837,1,2208750.0,63.02079963684082,3
1500,7310850,1,4500000.0,49.26702117919922,3
1505,7310855,1,6066667.0,51.68828201293945,3
1507,7310857,1,2283838.75,31.751998901367188,3
1508,7310861,1,631666.6875,265.23358154296875,3
1515,7310868,1,20000.0,269.1286926269531,3
1516,7310869,1,450000.0,469.27093505859375,3
1517,7310871,1,2345833.5,297.09654235839844,3
1522,7310876,1,2680000.0,356.5158462524414,3
1528,7310885,1,3835000.0,305.74825286865234,3
1533,7310890,1,8750000.0,297.2362976074219,3
1537,7310896,1,3410000.0,507.5617218017578,3
1538,7310897,1,3733666.5,413.2792510986328,3
1541,7310900,1,4337500.0,413.2792510986328,3
1543,7310902,1,3671666.75,356.41905212402344,3
1544,7310903,1,1000000.0,576.0083312988281,3
1548,7310907,1,2470000.0,481.3974609375,3
1550,7310910,1,1729166.625,358.6486587524414,3
1554,7310918,1,1440333.375,650.6731567382812,3
1555,7310920,1,1437200.0,8.467080116271973,3
1588,7310961,1,208333.328125,10.347587585449219,3
1594,7310967,1,1698838.625,9.869404792785645,3
1620,7310995,1,240000.0,9.152558326721191,3
1621,7310996,1,1700000.0,16.471886157989502,3
1637,7311015,1,1100000.0,22.33954954147339,3
1640,7311019,1,800000.0,22.533333778381348,3
1653,7311034,1,1300666.625,11.085143566131592,3
1654,7311035,1,1300000.0,17.207273483276367,3
1656,7311037,1,900000.0,16.56904363632202,3
1659,7311041,1,1390666.625,15.628254890441895,3
1673,7311055,1,525000.0,16.471886157989502,3
1676,7311058,1,5650000.0,5.941175937652588,3
1679,7311062,1,3350000.0,18.161653518676758,3
1692,7311081,1,633333.3125,7.281403541564941,3
1693,7311082,1,840000.0,7.923386335372925,3
1696,7311085,1,1903333.375,9.657748460769653,3
1703,7311093,1,1200000.0,11.735426187515259,3
1706,7311097,1,200000.0,11.76574158668518,3
1710,7311103,1,900000.0,22.33954954147339,3
1711,7311104,1,400000.0,12.382846355438232,3
1713,7311107,1,9000000.0,13.783255577087402,3
1720,7311116,1,900000.0,8.43748927116394,3
1722,7311118,1,900000.0,8.839473009109497,3
1730,7311126,1,6020000.0,8.837724924087524,3
1739,7311140,1,1100000.0,15.109358310699463,3
1746,7311148,1,600000.0,53.64876365661621,3
1751,7311154,1,5400000.0,57.991350173950195,3
1755,7311158,1,4668333.5,72.07668113708496,3
1756,7311159,1,1440000.0,37.00700569152832,3
1759,7311162,1,1400000.0,35.665815353393555,3
1763,7311167,1,1000000.0,41.33608531951904,3
1772,7311176,1,2417500.0,36.24459457397461,3
1773,7311177,1,1500000.0,47.92140197753906,3
1783,7311188,1,3691666.5,73.23766136169434,3
1787,7311192,1,3507272.75,79.91541481018066,3
1788,7311193,1,3280833.5,66.5200023651123,3
1797,7311204,1,8000000.0,54.99178504943848,3
1802,7311210,1,1380000.0,83.33831405639648,3
1803,7311211,1,1035000.0,40.752264976501465,3
1805,7311213,1,4113333.5,78.24898338317871,3
1815,7311227,1,3791666.75,36.68484020233154,3
1817,7311229,1,1600000.0,42.28536128997803,3
1819,7311231,1,2284166.75,42.28536128997803,3
1820,7311232,1,1800000.0,50.77675437927246,3
1821,7311233,1,3655666.75,27.38986587524414,3
1827,7311239,1,2800000.0,43.40226745605469,3
1828,7311240,1,5850000.0,38.31798076629639,3
1833,7311245,1,1755000.0,35.51796340942383,3
1834,7311246,1,8200000.0,81.24942398071289,3
1842,7311254,1,2700000.0,63.39470672607422,3
1848,7311260,1,5300000.0,60.621591567993164,3
1853,7311265,1,3100000.0,64.15708351135254,3
1854,7311266,1,600000.0,74.1335678100586,3
1859,7311271,1,2623333.5,111.81660461425781,3
1861,7311273,1,2607666.5,80.6692943572998,3
1864,7311276,1,5000000.0,50.46141815185547,3
1876,7311291,1,720000.0,40.07223129272461,3
1884,7311302,1,750000.0,37.82973003387451,3
1895,7311316,1,500000.0,74.9743824005127,3
1903,7311329,1,4667000.0,17.14652395248413,3
1907,7311336,1,1900000.0,30.078655242919922,3
1912,7311341,1,4920000.0,19.75073003768921,3
1914,7311348,1,7433333.0,21.65364933013916,3
1915,7311349,1,2203333.25,17.39035177230835,3
1917,7311351,1,1005000.0,18.539915084838867,3
1921,7311355,1,3050000.0,18.806848526000977,3
1924,7311359,1,4318333.5,12.27475118637085,3
1926,7311361,1,2800000.0,19.83732032775879,3
1927,7311362,1,700000.0,16.598630905151367,3
1928,7311363,1,5650000.0,13.380602359771729,3
1936,7311374,1,3801666.75,17.76927423477173,3
1940,7311378,1,4015000.0,18.705299377441406,3
1949,7311388,1,3500000.0,20.63600492477417,3
1950,7311389,1,1403333.375,11.75773286819458,3
1951,7311390,1,1200000.0,35.217206954956055,3
1952,7311391,1,1300000.0,10.399250507354736,3
1957,7311396,1,875000.0,11.75773286819458,3
1966,7311407,1,2700000.0,15.115749835968018,3
1968,7311411,1,1100000.0,12.94872522354126,3
1991,7311434,1,1490000.0,13.627342700958252,3
1997,7311442,1,8300000.0,20.575827598571777,3
2002,7311448,1,300000.0,12.656689167022705,3
2006,7311452,1,1200000.0,18.805910110473633,3
2009,7311455,1,3180000.0,18.438364505767822,3
2011,7311468,1,3600000.0,21.323318481445312,3
2012,7311469,1,4800000.0,33.10851573944092,3
2013,7311470,1,3040000.0,73.45829200744629,3
2014,7311471,1,1877172.0,69.25258255004883,3
2018,7311475,1,1000000.0,63.13966369628906,3
2020,7311477,1,2252172.0,66.10258483886719,3
2023,7311479,1,3950000.0,42.809529304504395,3
2024,7311480,1,940000.0,60.890602111816406,3
2026,7311482,1,2000000.0,38.22268009185791,3
2037,7311496,1,1158666.625,44.32186031341553,3
2044,7311504,1,2200000.0,35.076656341552734,3
2052,7311516,1,316666.65625,52.05021286010742,3
2055,7311520,1,20000.0,46.42990493774414,3
2064,7311530,1,4200000.0,54.57649612426758,3
2069,7311536,1,5300000.0,56.4979362487793,3
2072,7311539,1,2000000.0,58.56104850769043,3
2074,7311541,1,2122333.25,70.15409660339355,3
2075,7311542,1,366666.65625,45.561161041259766,3
2079,7311545,1,1440000.0,41.39114856719971,3
2081,7311547,1,3000000.0,58.78688049316406,3
2096,7311563,1,3317677.5,53.88797378540039,3
2098,7311565,1,2280000.0,34.667738914489746,3
2099,7311566,1,1000000.0,52.69127655029297,3
2100,7311567,1,3200505.5,53.136383056640625,3
2107,7311575,1,2800000.0,95.36004066467285,3
2110,7311578,1,2458666.5,77.62922859191895,3
2111,7311579,1,2400000.0,70.54602813720703,3
2126,7311597,1,6000000.0,36.70700454711914,3
2129,7311603,1,5229500.0,57.66273880004883,3
2137,7311612,1,1850000.0,72.65196990966797,3
2138,7311613,1,1950000.0,71.85063743591309,3
2139,7311614,1,600000.0,72.7529067993164,3
2143,7311619,1,2620000.0,56.08014106750488,3
2149,7311626,1,1417172.0,24.960774421691895,3
2161,7311640,1,1875000.0,80.4784984588623,3
2169,7311655,1,1242172.0,58.297508239746094,3
2171,7311658,1,4804500.0,44.83289909362793,3
2187,7311679,1,4000000.0,68.46768951416016,3
2190,7311682,1,1600000.0,105.69883346557617,3
2202,7311700,1,1940000.0,44.1055383682251,3
2203,7311701,1,2360000.0,51.587974548339844,3
2209,7311709,1,2710000.0,64.51131248474121,3
2210,7311710,1,900000.0,73.7372817993164,3
2215,7311715,1,2654500.0,84.51441764831543,3
2218,7311718,1,2140000.0,90.54415512084961,3
2234,7311738,1,1550000.0,53.83770561218262,3
2236,7311739,2,3600000.0,51.97745704650879,3
2241,7311746,1,2908838.5,39.21814441680908,3
2247,7311752,1,2600000.0,130.59253692626953,3
2255,7311760,1,7516666.5,79.21712493896484,3
2257,7311762,1,1616666.625,87.9151611328125,3
2258,7311763,1,1583333.375,64.45117950439453,3
2262,7311767,1,1000000.0,68.91490173339844,3
2272,7311782,1,8291666.5,63.37370681762695,3
2283,7311795,1,2700505.5,73.30831146240234,3
2288,7311800,1,8800000.0,88.17475318908691,3
2291,7311803,1,3317677.5,76.30376243591309,3
2306,7311821,1,1100000.0,44.30243968963623,3
2312,7311828,1,750000.0,68.1269760131836,3
2324,7311843,1,3937500.0,84.60370445251465,3
2326,7311845,1,5800000.0,113.18019104003906,3
2328,7311847,1,2300000.0,113.18019104003906,3
2329,7311848,1,2580666.75,90.48944091796875,3
2330,7311849,1,2400000.0,89.71622085571289,3
2331,7311853,1,4340000.0,113.18019104003906,3
2337,7311860,1,1400000.0,48.55283546447754,3
2341,7311865,1,1915416.625,50.9252986907959,3
2342,7311867,1,1575333.375,51.828866958618164,3
2351,7311879,1,2400000.0,47.25168514251709,3
2352,7311882,1,3000000.0,68.91490173339844,3
2361,7311894,1,500000.0,35.555216789245605,3
2367,7311900,1,3420000.0,25.86115550994873,3
2374,7311907,1,2800000.0,84.53414154052734,3
2375,7311908,1,2636666.75,25.86115550994873,3
2379,7311912,1,3250000.0,31.671855926513672,3
2380,7311913,1,510000.0,27.26117992401123,3
2392,7311925,1,3382500.0,56.63685607910156,3
2401,7311940,1,6575000.0,44.795674324035645,3
2403,7311942,1,2600000.0,26.97865104675293,3
2409,7311948,1,1423836.625,39.5357780456543,3
2410,7311949,1,1210000.0,37.05919933319092,3
2414,7311953,1,1823333.375,35.85487747192383,3
2417,7311956,1,3315000.0,48.470008850097656,3
2418,7311957,1,5850000.0,37.78699779510498,3
2422,7311963,1,1045833.3125,37.050713539123535,3
2428,7311970,1,1695000.0,41.69985580444336,3
2431,7311973,1,1862916.625,41.69985580444336,3
2436,7311981,1,2283838.5,60.55306434631348,3
2453,7311998,1,1200000.0,39.777560234069824,3
2457,7312003,1,2300000.0,45.366116523742676,3
2458,7312004,1,100000.0,65.63337135314941,3
2459,7312005,1,1367000.0,40.58418560028076,3
2463,7312009,1,4650000.0,63.094717025756836,3
2466,7312012,1,1632833.375,40.93076705932617,3
2475,7312022,1,2020000.0,39.19621753692627,3
2476,7312023,1,2085000.0,44.10552978515625,3
2489,7312036,1,3691666.75,44.44313907623291,3
2492,7312039,1,3262666.5,41.241923332214355,3
2507,7312055,1,170000.0,40.54353618621826,3
2521,7312074,1,1661666.625,48.65871620178223,3
2524,7312077,1,837500.0,37.84566593170166,3
2542,7312096,1,6120833.5,41.996097564697266,3
2546,7312101,1,2829666.5,31.01239013671875,3
2547,7312102,1,1940000.0,28.91993236541748,3
2554,7312131,1,3791666.75,50.67942237854004,3
2555,7312139,1,300000.0,29.94382381439209,3
2558,7312142,1,600000.0,50.67942237854004,3
2562,7312169,1,2741666.75,116.17506408691406,3
2568,7312175,1,1420000.0,81.25794410705566,3
2572,7312178,1,3673750.0,66.50932502746582,3
2574,7312180,1,5910000.0,127.98567581176758,3
2576,7312182,1,3000000.0,71.58535766601562,3
2581,7312188,1,3120000.0,92.41197967529297,3
2582,7312189,1,5283666.5,126.68221664428711,3
2588,7312198,1,3133793.5,101.66084289550781,3
2598,7312210,1,4757083.5,46.67558670043945,3
2607,7312222,1,4200000.0,169.0583839416504,3
2609,7312224,1,733333.375,71.79350852966309,3
2613,7312228,1,2353333.25,81.34700202941895,3
2622,7312237,1,2636838.75,67.46221160888672,3
2624,7312239,1,1740000.0,101.47298812866211,3
2632,7312249,1,4700000.0,105.51687240600586,3
2639,7312260,1,3143333.5,107.41552734375,3
2640,7312261,1,4280000.0,136.37197494506836,3
2641,7312262,1,2863410.0,101.73456573486328,3
2649,7312270,1,1546250.0,92.05107879638672,3
2651,7312273,1,350000.0,74.29783058166504,3
2657,7312279,1,2800000.0,81.14802360534668,3
2658,7312280,1,1754936.375,93.37173843383789,3
2659,7312281,1,2127769.5,50.565216064453125,3
2670,7312293,1,5000000.0,70.47505760192871,3
2674,7312298,1,7250000.0,112.59033966064453,3
2694,7312323,1,2420000.0,114.16319274902344,3
2698,7312327,1,4305000.0,465.2984161376953,3
2700,7312329,1,1630000.0,401.1422882080078,3
2702,7312331,1,780000.0,84.57006454467773,3
2706,7312335,1,768333.375,110.79244995117188,3
2712,7312341,1,2040000.0,271.7745666503906,3
2716,7312346,1,2371338.75,127.84872436523438,3
2718,7312348,1,1429333.25,90.64438247680664,3
2719,7312350,1,4600000.0,86.9443130493164,3
2722,7312354,1,3070333.25,256.78651428222656,3
2727,7312359,1,1800000.0,180.22654724121094,3
2729,7312361,1,1383666.625,199.4278564453125,3
2733,7312366,1,3840000.0,155.98263931274414,3
2744,7312379,1,600000.0,144.97800064086914,3
2749,7312384,1,3750000.0,275.15602111816406,3
2755,7312390,1,6972333.0,42.97861576080322,3
2758,7312395,1,50000.0,35.702213287353516,3
2759,7312396,1,1240000.0,32.41058921813965,3
2760,7312398,1,6890000.0,70.99690818786621,3
2774,7312414,1,2158838.5,37.882819175720215,3
2787,7312429,1,1587172.0,45.52812194824219,3
2790,7312432,1,1025000.0,52.009254455566406,3
2795,7312441,1,2337505.5,68.98545455932617,3
2806,7312456,1,1117176.0,33.46082782745361,3
2812,7312463,1,3800000.0,47.418070793151855,3
2813,7312464,1,1200000.0,33.447492599487305,3
2820,7312472,1,5380000.0,70.43578720092773,3
2831,7312485,1,3642172.0,29.686497688293457,3
2832,7312486,1,4120505.5,47.928168296813965,3
2847,7312506,1,5417172.0,38.19112014770508,3
2848,7312507,1,1600000.0,34.72437000274658,3
2860,7312522,1,2398838.5,31.83687400817871,3
2861,7312524,1,2720000.0,34.66135597229004,3
2862,7312524,2,1480000.0,34.66135597229004,3
2864,7312526,1,3260000.0,71.37532997131348,3
2870,7312537,1,3000000.0,28.052576065063477,3
2874,7312541,1,1742172.0,30.281587600708008,3
2875,7312542,1,1000000.0,26.28017234802246,3
2878,7312545,1,3000000.0,35.26977252960205,3
2879,7312546,1,1083333.375,28.052576065063477,3
2881,7312548,1,3359344.0,30.22671890258789,3
