,directorio,secuencia_p,HHincome,fex,hhsize
329,7309438,1,2783333.5,62.372005462646484,1
356,7309471,1,900000.0,59.577842712402344,1
375,7309490,1,2400000.0,53.825157165527344,1
379,7309494,1,190000.0,58.0912971496582,1
408,7309524,1,3300000.0,62.06025314331055,1
418,7309536,1,7500000.0,65.05437469482422,1
420,7309538,1,7400000.0,58.0912971496582,1
433,7309557,1,2625000.0,48.07206726074219,1
439,7309563,1,1355250.0,159.9793701171875,1
454,7309579,1,1000000.0,62.372005462646484,1
460,7309585,1,637500.0,62.33416748046875,1
470,7309595,1,500000.0,176.52557373046875,1
488,7309618,1,1400000.0,495.9695129394531,1
492,7309622,1,360000.0,353.01214599609375,1
499,7309630,1,7500000.0,324.7903137207031,1
504,7309638,1,390000.0,341.158203125,1
508,7309644,1,620000.0,357.0980224609375,1
510,7309647,1,2400000.0,324.7903137207031,1
521,7309662,1,2800000.0,313.501708984375,1
530,7309676,1,480000.0,416.3978271484375,1
533,7309679,1,1623333.375,399.2405090332031,1
542,7309691,1,700000.0,362.7662658691406,1
555,7309710,1,1541666.625,426.44775390625,1
557,7309712,1,390000.0,357.0980224609375,1
562,7309719,1,9000000.0,338.3232421875,1
574,7309739,1,6166666.5,489.60272216796875,1
576,7309741,1,1100000.0,516.7118530273438,1
596,7309766,1,566666.6875,595.1633911132812,1
598,7309768,1,415000.0,345.4226989746094,1
623,7309804,1,760000.0,412.9180908203125,1
631,7309815,1,1000000.0,259.8322448730469,1
632,7309817,1,1966666.625,259.8322448730469,1
639,7309831,1,1500000.0,442.849609375,1
642,7309836,1,43750.0,495.9695129394531,1
658,7309856,1,200000.0,29.740495681762695,1
661,7309858,2,2000000.0,34.67974853515625,1
687,7309886,1,3009833.25,31.965681076049805,1
689,7309888,1,1617172.0,29.740495681762695,1
692,7309891,1,4400000.0,27.923677444458008,1
695,7309894,1,66666.6640625,29.740495681762695,1
696,7309895,1,7000000.0,31.965681076049805,1
703,7309905,1,2000000.0,54.94101333618164,1
707,7309909,1,1400505.375,54.94101333618164,1
709,7309911,1,200000.0,26.21765899658203,1
714,7309917,1,1200000.0,25.11589241027832,1
725,7309928,1,960000.0,24.32958221435547,1
731,7309935,1,555000.0,52.410888671875,1
736,7309942,1,3283333.25,41.70991134643555,1
741,7309947,1,600000.0,45.899295806884766,1
743,7309949,1,1200505.375,47.99382400512695,1
746,7309953,1,1800000.0,39.95709991455078,1
752,7309959,1,600000.0,32.12403869628906,1
760,7309969,1,50000.0,30.716045379638672,1
773,7309985,1,1400333.375,45.1821174621582,1
774,7309986,1,1783333.375,43.19444274902344,1
792,7310009,1,1400000.0,45.436866760253906,1
806,7310028,1,8791667.0,45.32749938964844,1
813,7310035,1,2400000.0,37.735836029052734,1
832,7310055,1,1275000.0,27.47050666809082,1
837,7310062,1,5958333.5,7.732429504394531,1
841,7310066,1,166666.671875,8.887287139892578,1
843,7310068,1,125000.0,8.529911041259766,1
844,7310069,1,2300000.0,10.35593318939209,1
852,7310077,1,420000.0,5.386825084686279,1
857,7310082,1,900000.0,9.156824111938477,1
866,7310091,1,7993000.0,5.434462547302246,1
868,7310091,3,9916667.0,5.434462547302246,1
882,7310106,1,240000.0,8.284745216369629,1
884,7310108,1,860000.0,9.522092819213867,1
887,7310111,1,300000.0,9.522092819213867,1
896,7310120,1,3250000.0,7.9356536865234375,1
905,7310129,1,600000.0,5.120809078216553,1
911,7310138,1,4791666.5,9.32033920288086,1
914,7310142,1,3000000.0,13.226089477539062,1
917,7310146,1,1738533.375,11.175222396850586,1
918,7310147,1,700000.0,11.42398738861084,1
922,7310151,1,1500000.0,12.399458885192871,1
924,7310153,1,1423400.375,10.35593318939209,1
925,7310154,1,1958838.625,8.284745216369629,1
932,7310161,1,25000.0,8.284745216369629,1
936,7310166,1,1622505.375,8.381417274475098,1
938,7310168,1,2066666.625,8.381417274475098,1
939,7310169,1,1900000.0,6.925158500671387,1
953,7310185,1,1495000.0,10.35593318939209,1
955,7310187,1,2350000.0,9.32033920288086,1
957,7310189,1,1000000.0,9.258262634277344,1
964,7310196,1,2200000.0,5.921635150909424,1
972,7310204,1,600000.0,10.992034912109375,1
984,7310244,1,5000000.0,8.595418930053711,1
986,7310246,1,350000.0,11.142210006713867,1
990,7310250,1,1417172.0,18.50865936279297,1
995,7310255,1,666666.6875,15.578560829162598,1
1002,7310262,1,1121666.625,6.848702907562256,1
1018,7310284,1,2300000.0,15.91744327545166,1
1019,7310285,1,2833333.25,13.817699432373047,1
1020,7310286,1,650000.0,15.91744327545166,1
1021,7310287,1,2816666.75,17.058887481689453,1
1025,7310292,1,5928000.0,19.68648338317871,1
1027,7310294,1,1498838.625,19.68648338317871,1
1029,7310298,1,2400000.0,11.468761444091797,1
1033,7310303,1,400000.0,15.91744327545166,1
1039,7310310,1,2000000.0,13.264534950256348,1
1045,7310321,1,1000000.0,20.479930877685547,1
1049,7310326,1,4000000.0,12.58603572845459,1
1050,7310327,1,1238505.375,20.253583908081055,1
1058,7310337,1,240000.0,19.339693069458008,1
1061,7310340,1,3266666.75,13.264534950256348,1
1066,7310345,1,6250000.0,23.436290740966797,1
1067,7310346,1,1158838.625,13.558932304382324,1
1071,7310350,1,2081416.625,25.804712295532227,1
1073,7310352,1,1946666.625,24.998706817626953,1
1098,7310379,1,2743333.25,21.735239028930664,1
1104,7310388,1,1300000.0,32.81080627441406,1
1110,7310394,1,1040000.0,19.82254981994629,1
1112,7310396,1,600000.0,23.58008575439453,1
1122,7310409,1,1195838.625,17.272123336791992,1
1123,7310411,1,1000000.0,18.481271743774414,1
1127,7310417,1,1208333.375,7.92673921585083,1
1129,7310419,1,600000.0,15.921629905700684,1
1133,7310424,1,500000.0,19.82254981994629,1
1138,7310433,1,1600000.0,10.418689727783203,1
1141,7310438,1,6708333.5,8.663880348205566,1
1144,7310442,1,884000.0,12.279169082641602,1
1145,7310443,1,1647172.0,8.993366241455078,1
1149,7310447,1,6000000.0,14.325697898864746,1
1158,7310456,1,1000000.0,18.74903106689453,1
1162,7310460,1,1500000.0,18.74903106689453,1
1163,7310461,1,3250000.0,19.679914474487305,1
1165,7310463,1,500000.0,11.460558891296387,1
1173,7310473,1,1094166.625,17.499095916748047,1
1184,7310484,1,2340333.25,13.946331024169922,1
1185,7310485,1,7500000.0,15.291681289672852,1
1188,7310488,1,3050000.0,15.987954139709473,1
1191,7310494,1,1200000.0,11.460558891296387,1
1193,7310498,1,1750000.0,17.376911163330078,1
1197,7310502,1,400000.0,13.205130577087402,1
1199,7310504,1,600000.0,11.6249361038208,1
1202,7310507,1,640000.0,11.14806079864502,1
1210,7310516,1,5500000.0,8.271369934082031,1
1221,7310527,1,1050000.0,8.918448448181152,1
1226,7310532,1,150000.0,21.04216194152832,1
1229,7310534,1,2000000.0,13.226770401000977,1
1230,7310535,1,1625000.0,15.382351875305176,1
1231,7310535,2,1641666.625,15.382351875305176,1
1232,7310536,1,7584583.5,17.724210739135742,1
1234,7310539,1,583333.3125,9.537785530090332,1
1236,7310541,1,6400000.0,30.311351776123047,1
1238,7310542,2,800000.0,24.678831100463867,1
1248,7310556,1,2333333.25,10.219056129455566,1
1255,7310564,1,220000.0,11.14806079864502,1
1256,7310565,1,866666.6875,10.219056129455566,1
1257,7310566,1,400000.0,13.625408172607422,1
1258,7310567,1,665000.0,15.792861938476562,1
1273,7310582,1,1000000.0,12.678757667541504,1
1279,7310588,1,466666.6875,18.580101013183594,1
1280,7310589,1,1025000.0,14.20825481414795,1
1282,7310591,1,500000.0,16.905012130737305,1
1283,7310592,1,1516666.625,17.724210739135742,1
1284,7310594,1,393333.34375,14.734487533569336,1
1288,7310599,1,900000.0,14.130051612854004,1
1304,7310621,1,2475000.0,17.401952743530273,1
1314,7310632,1,600000.0,7.546379566192627,1
1319,7310636,1,740000.0,11.833507537841797,1
1324,7310640,1,650000.0,23.052288055419922,1
1331,7310652,1,4183333.25,14.145297050476074,1
1336,7310658,1,6000000.0,19.93973731994629,1
1339,7310661,1,500000.0,15.328583717346191,1
1342,7310664,1,1241666.625,12.40694808959961,1
1345,7310668,1,1000000.0,14.145297050476074,1
1346,7310670,1,1800000.0,16.533464431762695,1
1349,7310676,1,1000000.0,16.374372482299805,1
1352,7310679,1,607500.0,17.724210739135742,1
1353,7310680,1,1600000.0,15.792861938476562,1
1357,7310686,1,1400000.0,20.955995559692383,1
1358,7310687,1,4600000.0,30.311351776123047,1
1361,7310691,1,2400000.0,16.533464431762695,1
1362,7310692,1,1775000.0,25.449317932128906,1
1366,7310696,1,400000.0,14.5961332321167,1
1367,7310696,2,2000000.0,14.5961332321167,1
1368,7310697,1,500000.0,19.84015655517578,1
1370,7310700,1,300000.0,19.84015655517578,1
1371,7310701,1,1493333.25,16.65773582458496,1
1373,7310703,1,1100000.0,11.105156898498535,1
1378,7310709,1,2216666.75,31.0194091796875,1
1402,7310737,1,3241666.75,47.39076232910156,1
1413,7310749,1,5726553.0,30.43388557434082,1
1421,7310759,1,1713333.375,27.301755905151367,1
1427,7310765,2,1660000.0,41.04714584350586,1
1434,7310773,1,1090000.0,18.722673416137695,1
1447,7310784,1,300000.0,32.58547592163086,1
1452,7310791,1,500000.0,25.593652725219727,1
1453,7310792,1,800000.0,23.62104606628418,1
1457,7310797,1,650000.0,34.1213493347168,1
1466,7310807,1,1500000.0,46.921695709228516,1
1477,7310824,1,3624500.0,47.98809814453125,1
1480,7310827,1,700000.0,17.928325653076172,1
1487,7310834,1,716666.6875,21.420930862426758,1
1496,7310844,1,300000.0,36.520660400390625,1
1499,7310849,1,233333.328125,23.563024520874023,1
1501,7310851,1,1200505.375,37.39439010620117,1
1503,7310853,1,416666.65625,49.08963394165039,1
1512,7310865,1,1395333.375,114.21134948730469,1
1518,7310872,1,300000.0,104.4863510131836,1
1519,7310873,1,1266666.625,96.67182922363281,1
1525,7310880,1,208333.328125,97.5256118774414,1
1527,7310883,1,1400000.0,97.5256118774414,1
1540,7310899,1,1284000.0,120.4020004272461,1
1542,7310901,1,1600000.0,141.04312133789062,1
1545,7310904,1,640000.0,158.95233154296875,1
1546,7310905,1,1200000.0,120.4020004272461,1
1553,7310916,1,1300000.0,246.89805603027344,1
1565,7310933,1,2200000.0,8.977563858032227,1
1566,7310934,1,166666.671875,4.484230995178223,1
1567,7310935,1,250000.0,4.435237407684326,1
1569,7310938,1,1200000.0,5.320037841796875,1
1578,7310950,1,1812500.0,4.603878974914551,1
1590,7310963,1,350000.0,5.547470569610596,1
1598,7310971,1,433333.34375,4.1545796394348145,1
1600,7310973,1,9333333.0,4.256030559539795,1
1601,7310974,1,800000.0,3.832707405090332,1
1605,7310978,1,400000.0,5.885440349578857,1
1607,7310980,1,5600000.0,4.189529895782471,1
1613,7310988,1,1416666.625,3.206728935241699,1
1614,7310989,1,298333.34375,4.711912155151367,1
1618,7310993,1,1300000.0,5.842377185821533,1
1619,7310994,1,316666.6875,4.810093402862549,1
1622,7310997,1,50000.0,3.894918203353882,1
1626,7311001,1,120000.0,3.894918203353882,1
1629,7311005,1,2730000.0,3.411937952041626,1
1631,7311008,1,340000.0,4.1545796394348145,1
1634,7311011,1,1100000.0,3.206728935241699,1
1635,7311012,1,2000000.0,3.326427698135376,1
1639,7311017,1,1000000.0,7.150546073913574,1
1647,7311028,1,781666.6875,3.894918203353882,1
1649,7311030,1,1400000.0,3.7308428287506104,1
1650,7311031,1,83333.3359375,5.929924488067627,1
1651,7311032,1,1000000.0,7.9800567626953125,1
1655,7311036,1,725000.0,6.413457870483398,1
1658,7311040,1,600000.0,5.5097432136535645,1
1664,7311046,1,533333.3125,4.2334489822387695,1
1665,7311047,1,300000.0,4.272597312927246,1
1666,7311048,1,300000.0,4.272597312927246,1
1668,7311050,1,183333.328125,3.2354376316070557,1
1669,7311051,1,550000.0,4.350893020629883,1
1677,7311059,1,608333.3125,3.4821197986602783,1
1680,7311064,1,716666.6875,5.596264362335205,1
1681,7311065,1,416666.65625,5.087822914123535,1
1682,7311066,1,700000.0,4.798038005828857,1
1683,7311069,1,450000.0,4.798038005828857,1
1684,7311070,1,1600000.0,4.189529895782471,1
1686,7311074,1,640000.0,4.185202121734619,1
1689,7311077,1,500000.0,5.460416793823242,1
1690,7311079,1,400000.0,3.3898885250091553,1
1694,7311083,1,400000.0,3.3631088733673096,1
1695,7311084,1,516666.65625,2.7171285152435303,1
1707,7311098,1,200000.0,5.130036354064941,1
1714,7311108,1,325000.0,7.134485244750977,1
1715,7311109,1,1400000.0,7.9800567626953125,1
1718,7311113,1,1200000.0,2.931856393814087,1
1719,7311114,1,4000000.0,3.7240264415740967,1
1721,7311117,1,300000.0,4.6739020347595215,1
1723,7311119,1,300000.0,4.788034439086914,1
1724,7311120,1,600000.0,4.189529895782471,1
1726,7311122,1,1858838.75,2.7417359352111816,1
1732,7311128,1,300000.0,2.9004385471343994,1
1744,7311146,1,2400000.0,25.757387161254883,1
1745,7311147,1,500000.0,23.035263061523438,1
1754,7311157,1,450000.0,18.490705490112305,1
1760,7311164,1,1200000.0,20.559673309326172,1
1761,7311165,1,1191666.625,14.039315223693848,1
1764,7311168,1,1200000.0,14.039315223693848,1
1765,7311169,1,3375000.0,16.58001136779785,1
1766,7311170,1,540000.0,12.181232452392578,1
1771,7311175,1,2260000.0,14.206867218017578,1
1775,7311179,1,3712500.0,37.293025970458984,1
1785,7311190,1,1917172.0,14.570453643798828,1
1790,7311197,1,2700000.0,15.753204345703125,1
1822,7311234,1,800000.0,14.440438270568848,1
1825,7311237,1,290000.0,13.081597328186035,1
1830,7311242,1,5091666.5,21.317155838012695,1
1839,7311251,1,100000.0,20.93055534362793,1
1843,7311255,1,2000000.0,16.04492950439453,1
1851,7311263,1,1191666.625,22.665149688720703,1
1852,7311264,1,1700000.0,10.314598083496094,1
1856,7311268,1,900000.0,18.190641403198242,1
1862,7311274,1,240000.0,28.422876358032227,1
1880,7311295,1,1600000.0,15.348352432250977,1
1881,7311296,1,3466666.75,15.403133392333984,1
1882,7311300,1,100000.0,12.170622825622559,1
1890,7311311,1,1000000.0,25.580589294433594,1
1892,7311313,1,2000000.0,25.580589294433594,1
1893,7311314,1,208333.328125,21.66065788269043,1
1896,7311317,1,400000.0,15.697916030883789,1
1909,7311338,1,431666.65625,9.06326675415039,1
1913,7311344,1,3600000.0,10.665935516357422,1
1916,7311350,1,450000.0,6.814393997192383,1
1918,7311352,1,3200000.0,7.311056137084961,1
1922,7311356,1,700000.0,7.618525505065918,1
1934,7311371,1,1138333.25,8.807799339294434,1
1941,7311379,1,1619250.0,8.255990028381348,1
1958,7311397,1,650000.0,13.673480033874512,1
1967,7311409,1,825000.0,4.871474742889404,1
1979,7311422,1,2800000.0,9.451705932617188,1
1983,7311426,1,2125000.0,5.81431245803833,1
1984,7311427,1,1125000.0,11.342047691345215,1
1988,7311431,1,2200000.0,11.342047691345215,1
1992,7311435,1,3669166.75,8.04216194152832,1
1993,7311436,1,1333333.25,11.743732452392578,1
1998,7311443,1,850000.0,5.770998001098633,1
2007,7311453,1,666666.6875,5.592253684997559,1
2015,7311472,1,520000.0,13.035442352294922,1
2028,7311485,1,2646500.0,16.77184295654297,1
2031,7311489,1,1242000.0,18.898136138916016,1
2041,7311500,1,333333.34375,13.438674926757812,1
2053,7311518,1,1283666.625,18.664825439453125,1
2056,7311522,1,500000.0,15.921178817749023,1
2059,7311525,1,800000.0,12.874510765075684,1
2062,7311528,1,1250000.0,17.451622009277344,1
2070,7311537,1,320000.0,19.46800422668457,1
2084,7311550,1,3700000.0,17.741363525390625,1
2086,7311552,1,2200000.0,15.442679405212402,1
2088,7311554,1,340000.0,15.92836856842041,1
2092,7311559,1,1000000.0,18.874385833740234,1
2093,7311560,1,1353333.25,14.483824729919434,1
2095,7311562,1,54166.66796875,17.69818687438965,1
2101,7311568,1,2000000.0,15.748446464538574,1
2103,7311570,1,1000000.0,14.724806785583496,1
2108,7311576,1,1020000.0,18.605182647705078,1
2130,7311604,1,1348939.375,18.874385833740234,1
2150,7311627,1,1200000.0,14.483824729919434,1
2151,7311628,1,2083333.375,18.874385833740234,1
2154,7311631,1,1242172.0,14.601003646850586,1
2160,7311639,1,2283666.75,18.874385833740234,1
2173,7311661,1,7000000.0,14.257513999938965,1
2180,7311672,1,600000.0,17.371564865112305,1
2182,7311674,2,1690000.0,15.311356544494629,1
2184,7311676,1,1242000.0,19.660947799682617,1
2188,7311680,1,1600505.375,24.311243057250977,1
2189,7311681,1,1200000.0,25.73066520690918,1
2192,7311685,1,1300000.0,12.635351181030273,1
2193,7311686,1,3510000.0,22.80017852783203,1
2196,7311691,1,720000.0,11.793091773986816,1
2197,7311692,1,2000000.0,18.350217819213867,1
2201,7311698,1,1300000.0,17.371564865112305,1
2207,7311706,1,2366666.75,12.635351181030273,1
2211,7311711,1,900000.0,12.638863563537598,1
2212,7311712,1,1408333.375,23.5931396484375,1
2213,7311713,1,730000.0,28.633329391479492,1
2217,7311717,1,1350000.0,23.5931396484375,1
2221,7311722,1,915000.0,16.207496643066406,1
2225,7311726,1,1300000.0,15.794188499450684,1
2229,7311732,1,1416666.625,22.299909591674805,1
2230,7311733,1,1000000.0,16.207496643066406,1
2235,7311739,1,1300000.0,17.32581901550293,1
2239,7311742,1,248333.328125,17.816293716430664,1
2240,7311745,1,800000.0,22.685710906982422,1
2242,7311747,1,200000.0,22.025636672973633,1
2252,7311757,1,1258000.0,22.786413192749023,1
2268,7311773,1,1400505.375,44.66973876953125,1
2270,7311779,1,1200000.0,21.845056533813477,1
2271,7311780,1,400000.0,16.75115203857422,1
2276,7311786,1,400000.0,49.08570861816406,1
2280,7311792,1,7500000.0,20.84587860107422,1
2287,7311799,1,1300000.0,26.810386657714844,1
2294,7311808,1,1216666.625,18.72378158569336,1
2299,7311814,1,2800000.0,18.407140731811523,1
2305,7311820,1,2600000.0,26.214599609375,1
2308,7311823,1,400000.0,28.633329391479492,1
2313,7311829,1,1000000.0,19.822141647338867,1
2314,7311830,1,1800000.0,26.214599609375,1
2320,7311839,1,1000000.0,29.491422653198242,1
2321,7311840,1,1200000.0,19.742734909057617,1
2322,7311841,1,1000000.0,21.064254760742188,1
2323,7311842,1,4400000.0,26.057348251342773,1
2325,7311844,1,600000.0,26.057348251342773,1
2327,7311846,1,1000000.0,29.491422653198242,1
2335,7311858,1,1686666.625,13.544836044311523,1
2340,7311864,1,265000.0,22.80017852783203,1
2345,7311871,1,900000.0,15.489922523498535,1
2346,7311872,1,2673333.25,12.695287704467773,1
2350,7311876,1,20833.333984375,18.436025619506836,1
2353,7311883,1,2000000.0,29.491422653198242,1
2362,7311895,1,233333.328125,13.787456512451172,1
2364,7311897,1,1450000.0,15.98494815826416,1
2366,7311899,1,2500000.0,41.37784957885742,1
2368,7311901,1,633333.3125,18.465341567993164,1
2369,7311902,1,266666.65625,16.89010238647461,1
2373,7311906,1,350000.0,39.640472412109375,1
2382,7311915,1,1900000.0,21.45140838623047,1
2385,7311918,1,2800000.0,38.619327545166016,1
2388,7311921,1,500000.0,23.007976531982422,1
2389,7311922,1,500000.0,17.1611270904541,1
2393,7311926,1,500000.0,14.963635444641113,1
2395,7311929,1,1800000.0,12.611275672912598,1
2400,7311939,1,2850000.0,13.730838775634766,1
2408,7311947,1,800000.0,14.267683982849121,1
2424,7311965,1,245833.328125,9.180140495300293,1
2430,7311972,1,83333.3359375,12.014483451843262,1
2435,7311980,1,1050000.0,19.97475814819336,1
2440,7311985,1,400000.0,11.089495658874512,1
2441,7311986,1,500000.0,11.602677345275879,1
2443,7311988,1,540000.0,12.014483451843262,1
2445,7311990,1,5240000.0,11.617828369140625,1
2449,7311994,1,2000000.0,13.070056915283203,1
2464,7312010,1,500000.0,12.464667320251465,1
2470,7312016,1,400000.0,21.617450714111328,1
2471,7312017,1,1200000.0,12.84091567993164,1
2477,7312024,1,2386666.75,12.82080078125,1
2478,7312025,1,1550333.375,14.577933311462402,1
2486,7312033,1,600000.0,13.730838775634766,1
2488,7312035,1,1200000.0,13.101485252380371,1
2491,7312038,1,800000.0,13.070056915283203,1
2500,7312048,1,675000.0,15.16842269897461,1
2509,7312060,1,440000.0,10.984671592712402,1
2515,7312068,1,2896583.25,12.82080078125,1
2517,7312070,1,966666.6875,16.28038215637207,1
2519,7312072,1,1800000.0,12.484223365783691,1
2528,7312081,1,1800000.0,16.21308708190918,1
2529,7312083,1,4333333.5,14.267683982849121,1
2531,7312085,1,328333.3125,12.610179901123047,1
2532,7312086,1,1688666.625,12.950303077697754,1
2533,7312087,1,1500333.375,14.673077583312988,1
2534,7312088,1,3827500.0,16.47043800354004,1
2535,7312089,1,1298333.375,15.092307090759277,1
2538,7312092,1,2200000.0,12.014483451843262,1
2543,7312097,1,1158666.625,11.089495658874512,1
2548,7312105,1,1200333.375,14.267683982849121,1
2549,7312106,1,5532666.5,13.730838775634766,1
2552,7312125,1,2000000.0,14.267683982849121,1
2553,7312128,1,130000.0,9.505965232849121,1
2557,7312141,1,2300000.0,12.357754707336426,1
2559,7312166,1,1300000.0,23.391252517700195,1
2573,7312179,1,203333.328125,23.0440731048584,1
2591,7312201,1,4043500.0,59.51602554321289,1
2594,7312205,1,900000.0,23.017131805419922,1
2595,7312206,1,633333.375,28.969690322875977,1
2596,7312208,1,1242000.0,43.15712356567383,1
2599,7312211,1,1340000.0,31.741880416870117,1
2600,7312212,1,33333.33203125,25.17498779296875,1
2604,7312216,1,1600000.0,43.645084381103516,1
2605,7312218,1,1050000.0,47.90407943725586,1
2611,7312226,1,606666.6875,27.644207000732422,1
2612,7312227,1,1430000.0,25.430267333984375,1
2623,7312238,1,241666.671875,28.091821670532227,1
2625,7312240,1,1190000.0,28.091821670532227,1
2626,7312241,1,2880000.0,35.20158386230469,1
2628,7312245,1,840000.0,47.352054595947266,1
2636,7312255,1,1220000.0,26.305295944213867,1
2662,7312285,1,2366666.75,46.29024124145508,1
2664,7312287,1,1209505.375,46.29024124145508,1
2665,7312288,1,1842200.0,26.336084365844727,1
2673,7312297,1,6208333.5,30.408628463745117,1
2679,7312303,1,2250000.0,23.976179122924805,1
2680,7312305,1,2000000.0,39.67734909057617,1
2681,7312307,1,2108333.25,23.976179122924805,1
2685,7312315,1,3234666.75,33.566650390625,1
2686,7312317,1,66666.6640625,36.276432037353516,1
2691,7312321,2,800000.0,25.868223190307617,1
2692,7312321,3,150000.0,25.868223190307617,1
2697,7312326,1,800000.0,27.736921310424805,1
2708,7312337,1,590000.0,20.316408157348633,1
2717,7312347,1,600000.0,28.293611526489258,1
2726,7312358,1,1350000.0,61.752864837646484,1
2736,7312370,1,4000000.0,46.29024124145508,1
2738,7312372,1,5000000.0,31.437347412109375,1
2742,7312377,1,937500.0,22.88988494873047,1
2746,7312381,1,3000000.0,54.105472564697266,1
2752,7312387,1,1458333.375,10.222400665283203,1
2757,7312393,1,4533333.5,10.28303050994873,1
2762,7312402,1,1800000.0,13.793569564819336,1
2763,7312403,1,2500000.0,11.148319244384766,1
2776,7312416,1,666666.6875,5.597536563873291,1
2784,7312425,1,1746166.625,16.648073196411133,1
2789,7312431,1,4000000.0,15.606438636779785,1
2793,7312436,1,6000000.0,13.455402374267578,1
2808,7312459,1,2500000.0,11.909107208251953,1
2817,7312469,1,4600000.0,19.760089874267578,1
2822,7312474,1,2320838.75,12.668692588806152,1
2825,7312478,1,800000.0,9.966268539428711,1
2828,7312481,1,500000.0,6.577737331390381,1
2835,7312489,1,5833333.5,15.172926902770996,1
2846,7312505,1,1200505.375,8.4133882522583,1
2849,7312508,1,200000.0,6.378411769866943,1
2851,7312510,1,4000000.0,12.355937957763672,1
2856,7312517,1,2000000.0,8.827884674072266,1
2859,7312521,1,1560000.0,5.982853889465332,1
2868,7312533,1,1000000.0,18.39472770690918,1
2883,7312552,1,7583333.5,19.760089874267578,1
2885,7312555,1,1000000.0,14.906061172485352,1
2887,7312558,1,125000.0,8.384956359863281,1
2895,7312568,1,550000.0,9.744795799255371,1
2903,7312579,1,1117172.0,7.357890605926514,1
2904,7312580,1,400000.0,7.413562297821045,1
2911,7312591,1,500000.0,14.27725887298584,1
2912,7312594,1,6000000.0,13.655633926391602,1
2914,7312596,1,1100000.0,12.668692588806152,1
2923,7312608,1,1881172.0,10.28303050994873,1
2924,7312610,1,1354500.0,52.55105209350586,1
2932,7312617,1,1400000.0,65.46063232421875,1
2938,7312625,1,740000.0,20.368995666503906,1
2944,7312631,1,1000000.0,55.738792419433594,1
2952,7312640,1,1278333.375,11.890244483947754,1
2957,7312645,1,1125000.0,57.260562896728516,1
2961,7312651,1,1788666.625,14.098946571350098,1
2962,7312652,1,3200000.0,16.34908676147461,1
2967,7312658,1,2000000.0,23.961997985839844,1
2969,7312660,1,2400000.0,20.639387130737305,1
2970,7312661,1,4000000.0,15.974664688110352,1
2972,7312663,1,2800000.0,24.523632049560547,1
2979,7312671,1,800000.0,16.295196533203125,1
2980,7312672,1,1516666.625,17.426908493041992,1
2981,7312673,1,1509000.0,17.426908493041992,1
